date,COAL,URANIUM,BIOMASS,GAS,OIL,GEOTHERMAL,WIND,SOLAR,HYDRO,ENERGY_DEMAND,MAX_ENERGY_PRICE
2010-07-30 09:30:00,300047,500047,100047,200047,50047,86538,4545,0,153260,4832861,816
2010-07-30 10:30:00,300050,500050,100050,200050,50050,86538,4545,0,141847,5133144,786
2010-07-30 11:30:00,300058,500058,100058,200058,50058,86538,4545,8512,150000,5390934,760
2010-07-30 12:30:00,300066,500066,100066,200066,50066,92307,4545,31950,153260,5628895,737
2010-07-30 13:30:00,300071,500071,100071,200071,50071,92307,4545,51159,153260,5750708,724
2010-07-30 14:30:00,300075,500075,100075,200075,50075,92307,4545,71764,154891,5895184,710
2010-07-30 15:30:00,300078,500078,100078,200078,50078,92307,4545,86664,161413,5985835,701
2010-07-30 16:30:00,300080,500080,100080,200080,50080,98076,4545,79547,159782,5983002,701
2010-07-30 17:30:00,300081,500081,100081,200081,50081,98076,4545,74852,156521,6014164,698
2010-07-30 18:30:00,300081,500081,100081,200081,50081,103846,4545,94709,159782,5926345,707
2010-07-30 19:30:00,300080,500080,100080,200080,50080,103846,4545,84451,169565,5725212,727
2010-07-30 20:30:00,300078,500078,100078,200078,50078,109615,4545,47599,161413,5464589,753
2010-07-30 21:30:00,300076,500076,100076,200076,50076,115384,4545,49308,164673,5356940,764
2010-07-30 22:30:00,300072,500072,100072,200072,50072,115384,9090,28951,166304,5271954,772
2010-07-30 23:30:00,300069,500069,100069,200069,50069,115384,9090,6848,169565,4932011,806
2010-07-31 00:30:00,300062,500062,100062,200062,50062,121153,27272,0,176086,4526912,847
2010-07-31 01:30:00,300060,500060,100060,200060,50060,126923,22727,0,177717,4249291,875
2010-07-31 02:30:00,300058,500058,100058,200058,50058,132692,18181,0,172826,3985835,901
2010-07-31 03:30:00,300056,500056,100056,200056,50056,138461,9090,0,172826,3855524,914
2010-07-31 04:30:00,300055,500055,100055,200055,50055,138461,4545,0,172826,3776203,922
2010-07-31 05:30:00,300053,500053,100053,200053,50053,138461,4545,0,180978,3725212,927
2010-07-31 06:30:00,300052,500052,100052,200052,50052,138461,4545,0,185869,3781869,921
2010-07-31 07:30:00,300050,500050,100050,200050,50050,138461,4545,0,208695,3813031,918
2010-07-31 08:30:00,300050,500050,100050,200050,50050,138461,4545,0,200543,3963172,903
2010-07-31 09:30:00,300050,500050,100050,200050,50050,138461,4545,0,197282,4235127,876
2010-07-31 10:30:00,300052,500052,100052,200052,50052,138461,4545,0,194021,4509915,849
2010-07-31 11:30:00,300055,500055,100055,200055,50055,144230,4545,6318,192391,4798866,820
2010-07-31 12:30:00,300060,500060,100060,200060,50060,138461,4545,22555,172826,5186968,781
2010-07-31 13:30:00,300068,500068,100068,200068,50068,138461,4545,40232,176086,5365439,763
2010-07-31 14:30:00,300074,500074,100074,200074,50074,138461,4545,62482,177717,5490084,750
2010-07-31 15:30:00,300077,500077,100077,200077,50077,138461,4545,74318,154891,5662889,733
2010-07-31 16:30:00,300080,500080,100080,200080,50080,138461,4545,89313,136956,5719546,728
2010-07-31 17:30:00,300082,500082,100082,200082,50082,138461,4545,74213,146739,5662889,733
2010-07-31 18:30:00,300083,500083,100083,200083,50083,144230,4545,77495,141847,5597733,740
2010-07-31 19:30:00,300082,500082,100082,200082,50082,144230,4545,63596,145108,5410764,758
2010-07-31 20:30:00,300080,500080,100080,200080,50080,144230,4545,42520,145108,5277620,772
2010-07-31 21:30:00,300078,500078,100078,200078,50078,144230,4545,10727,146739,5277620,772
2010-07-31 22:30:00,300074,500074,100074,200074,50074,144230,4545,13839,146739,5260623,773
2010-07-31 23:30:00,300072,500072,100072,200072,50072,149999,4545,5315,151630,5048158,795
2010-08-01 00:30:00,300063,500063,100063,200063,50063,149999,4545,0,146739,4745042,825
2010-08-01 01:30:00,300061,500061,100061,200061,50061,149999,4545,0,148369,4484419,851
2010-08-01 02:30:00,300059,500059,100059,200059,50059,144230,4545,0,141847,4260623,873
2010-08-01 03:30:00,300057,500057,100057,200057,50057,144230,4545,0,132065,4084985,891
2010-08-01 04:30:00,300056,500056,100056,200056,50056,149999,4545,0,125543,3994334,900
2010-08-01 05:30:00,300055,500055,100055,200055,50055,155769,4545,0,122282,3949008,905
2010-08-01 06:30:00,300054,500054,100054,200054,50054,161538,4545,0,120652,3983002,901
2010-08-01 07:30:00,300053,500053,100053,200053,50053,167307,4545,0,119021,3980169,901
2010-08-01 08:30:00,300052,500052,100052,200052,50052,167307,4545,0,117391,4099150,890
2010-08-01 09:30:00,300052,500052,100052,200052,50052,167307,4545,0,125543,4337110,866
2010-08-01 10:30:00,300054,500054,100054,200054,50054,167307,4545,0,122282,4716713,828
2010-08-01 11:30:00,300058,500058,100058,200058,50058,167307,4545,4370,130434,5138810,786
2010-08-01 12:30:00,300066,500066,100066,200066,50066,167307,4545,28942,130434,5470254,752
2010-08-01 13:30:00,300073,500073,100073,200073,50073,167307,4545,33043,128804,5699716,730
2010-08-01 14:30:00,300079,500079,100079,200079,50079,167307,4545,67428,141847,5781869,721
2010-08-01 15:30:00,300082,500082,100082,200082,50082,167307,4545,82233,146739,5764872,723
2010-08-01 16:30:00,300084,500084,100084,200084,50084,167307,9090,72605,143478,5830028,716
2010-08-01 17:30:00,300085,500085,100085,200085,50085,167307,9090,70888,151630,5994334,700
2010-08-01 18:30:00,300085,500085,100085,200085,50085,167307,9090,25824,151630,6101983,689
2010-08-01 19:30:00,300084,500084,100084,200084,50084,167307,9090,60324,154891,6008498,699
2010-08-01 20:30:00,300083,500083,100083,200083,50083,167307,9090,40022,172826,5787535,721
2010-08-01 21:30:00,300081,500081,100081,200081,50081,167307,9090,45815,158152,5767705,723
2010-08-01 22:30:00,300078,500078,100078,200078,50078,167307,4545,6601,150000,5736543,726
2010-08-01 23:30:00,300075,500075,100075,200075,50075,167307,4545,9822,161413,5549575,745
2010-08-02 00:30:00,300066,500066,100066,200066,50066,161538,4545,0,161413,5175637,782
2010-08-02 01:30:00,300064,500064,100064,200064,50064,161538,4545,0,161413,4784702,821
2010-08-02 02:30:00,300062,500062,100062,200062,50062,161538,4545,0,156521,4546742,845
2010-08-02 03:30:00,300060,500060,100060,200060,50060,161538,4545,0,145108,4325779,867
2010-08-02 04:30:00,300058,500058,100058,200058,50058,161538,4545,0,141847,4150141,884
2010-08-02 05:30:00,300056,500056,100056,200056,50056,167307,4545,0,130434,4212464,878
2010-08-02 06:30:00,300056,500056,100056,200056,50056,167307,4545,0,125543,4441926,855
2010-08-02 07:30:00,300055,500055,100055,200055,50055,167307,4545,0,125543,4762039,823
2010-08-02 08:30:00,300054,500054,100054,200054,50054,173076,4545,0,122282,5076487,792
2010-08-02 09:30:00,300054,500054,100054,200054,50054,173076,4545,0,123913,5385269,761
2010-08-02 10:30:00,300056,500056,100056,200056,50056,173076,4545,0,120652,5818696,718
2010-08-02 11:30:00,300063,500063,100063,200063,50063,173076,4545,11322,125543,6135977,686
2010-08-02 12:30:00,300070,500070,100070,200070,50070,173076,4545,28554,141847,6535410,646
2010-08-02 13:30:00,300076,500076,100076,200076,50076,178846,4545,48101,167934,6852691,614
2010-08-02 14:30:00,300081,500081,100081,200081,50081,178846,4545,66306,151630,6985835,601
2010-08-02 15:30:00,300085,500085,100085,200085,50085,178846,4545,82715,148369,7135977,586
2010-08-02 16:30:00,300087,500087,100087,200087,50087,178846,4545,92045,146739,7220963,577
2010-08-02 17:30:00,300089,500089,100089,200089,50089,178846,4545,95043,146739,7393767,560
2010-08-02 18:30:00,300091,500091,100091,200091,50091,184615,4545,74468,145108,7356940,564
2010-08-02 19:30:00,300091,500091,100091,200091,50091,190384,4545,57560,143478,7249291,575
2010-08-02 20:30:00,300090,500090,100090,200090,50090,190384,4545,53070,143478,7014164,598
2010-08-02 21:30:00,300089,500089,100089,200089,50089,190384,4545,4833,143478,6858356,614
2010-08-02 22:30:00,300085,500085,100085,200085,50085,190384,4545,20128,143478,6759206,624
2010-08-02 23:30:00,300082,500082,100082,200082,50082,190384,9090,9900,138586,6325779,667
2010-08-03 00:30:00,300071,500071,100071,200071,50071,201923,9090,0,135326,5713881,728
2010-08-03 01:30:00,300069,500069,100069,200069,50069,207692,4545,0,125543,5283286,771
2010-08-03 02:30:00,300068,500068,100068,200068,50068,207692,4545,0,146739,5053824,794
2010-08-03 03:30:00,300066,500066,100066,200066,50066,207692,4545,0,125543,4866855,813
2010-08-03 04:30:00,300065,500065,100065,200065,50065,201923,4545,0,112499,4736543,826
2010-08-03 05:30:00,300064,500064,100064,200064,50064,201923,4545,0,102717,4708215,829
2010-08-03 06:30:00,300063,500063,100063,200063,50063,201923,4545,0,92934,4889518,811
2010-08-03 07:30:00,300062,500062,100062,200062,50062,207692,4545,0,88043,5232294,776
2010-08-03 08:30:00,300062,500062,100062,200062,50062,219230,4545,0,92934,5524079,747
2010-08-03 09:30:00,300062,500062,100062,200062,50062,224999,4545,0,97826,5773371,722
2010-08-03 10:30:00,300063,500063,100063,200063,50063,224999,4545,0,83152,6045325,695
2010-08-03 11:30:00,300066,500066,100066,200066,50066,213461,4545,565,79891,6246458,675
2010-08-03 12:30:00,300072,500072,100072,200072,50072,207692,4545,4264,71739,6373937,662
2010-08-03 13:30:00,300077,500077,100077,200077,50077,207692,4545,23175,75000,6524079,647
2010-08-03 14:30:00,300082,500082,100082,200082,50082,213461,4545,18084,79891,6555240,644
2010-08-03 15:30:00,300086,500086,100086,200086,50086,224999,4545,27461,73369,6535410,646
2010-08-03 16:30:00,300089,500089,100089,200089,50089,236538,4545,23159,70108,6569405,643
2010-08-03 17:30:00,300090,500090,100090,200090,50090,253846,4545,20242,53804,6592067,640
2010-08-03 18:30:00,300088,500088,100088,200088,50088,265384,9090,32903,70108,6563739,643
2010-08-03 19:30:00,300083,500083,100083,200083,50083,265384,9090,53682,78260,6413597,658
2010-08-03 20:30:00,300081,500081,100081,200081,50081,265384,9090,25135,84782,6263456,673
2010-08-03 21:30:00,300079,500079,100079,200079,50079,265384,4545,14582,92934,6283286,671
2010-08-03 22:30:00,300076,500076,100076,200076,50076,271153,4545,10532,104347,6198300,680
2010-08-03 23:30:00,300074,500074,100074,200074,50074,271153,4545,2253,109239,5878186,712
2010-08-04 00:30:00,300069,500069,100069,200069,50069,271153,4545,0,112499,5535410,746
2010-08-04 01:30:00,300068,500068,100068,200068,50068,265384,4545,0,136956,5161473,783
2010-08-04 02:30:00,300067,500067,100067,200067,50067,259615,4545,0,143478,4895184,810
2010-08-04 03:30:00,300066,500066,100066,200066,50066,248076,4545,0,154891,4750708,824
2010-08-04 04:30:00,300066,500066,100066,200066,50066,236538,4545,0,161413,4643059,835
2010-08-04 05:30:00,300065,500065,100065,200065,50065,224999,4545,0,164673,4708215,829
2010-08-04 06:30:00,300064,500064,100064,200064,50064,207692,4545,0,172826,4926345,807
2010-08-04 07:30:00,300064,500064,100064,200064,50064,196153,4545,0,158152,5189801,781
2010-08-04 08:30:00,300064,500064,100064,200064,50064,184615,4545,0,153260,5419263,758
2010-08-04 09:30:00,300064,500064,100064,200064,50064,184615,4545,0,171195,5869688,713
2010-08-04 10:30:00,300066,500066,100066,200066,50066,190384,4545,0,156521,6260623,673
2010-08-04 11:30:00,300069,500069,100069,200069,50069,201923,4545,6864,159782,6674220,632
2010-08-04 12:30:00,300073,500073,100073,200073,50073,224999,4545,20234,136956,7147308,585
2010-08-04 13:30:00,300077,500077,100077,200077,50077,248076,4545,30117,130434,7419263,558
2010-08-04 14:30:00,300081,500081,100081,200081,50081,265384,4545,63763,102717,7541076,545
2010-08-04 15:30:00,300083,500083,100083,200083,50083,265384,4545,67207,88043,7668555,533
2010-08-04 16:30:00,300085,500085,100085,200085,50085,259615,4545,62769,105978,7705382,529
2010-08-04 17:30:00,300086,500086,100086,200086,50086,248076,4545,65150,78260,7728045,527
2010-08-04 18:30:00,300087,500087,100087,200087,50087,242307,4545,62805,71739,7175637,582
2010-08-04 19:30:00,300087,500087,100087,200087,50087,236538,4545,65730,71739,6699716,630
2010-08-04 20:30:00,300087,500087,100087,200087,50087,242307,4545,52714,83152,6382436,661
2010-08-04 21:30:00,300084,500084,100084,200084,50084,253846,4545,4446,97826,6178470,682
2010-08-04 22:30:00,300080,500080,100080,200080,50080,259615,4545,5346,107608,6087818,691
2010-08-04 23:30:00,300078,500078,100078,200078,50078,259615,4545,3058,112499,5640226,735
2010-08-05 00:30:00,300074,500074,100074,200074,50074,265384,4545,0,110869,5337110,766
2010-08-05 01:30:00,300073,500073,100073,200073,50073,265384,4545,0,120652,4968838,803
2010-08-05 02:30:00,300072,500072,100072,200072,50072,265384,4545,0,115760,4733711,826
2010-08-05 03:30:00,300072,500072,100072,200072,50072,259615,4545,0,119021,4628895,837
2010-08-05 04:30:00,300071,500071,100071,200071,50071,253846,4545,0,133695,4569405,843
2010-08-05 05:30:00,300070,500070,100070,200070,50070,253846,4545,0,136956,4592067,840
2010-08-05 06:30:00,300069,500069,100069,200069,50069,253846,4545,0,138586,4796033,820
2010-08-05 07:30:00,300068,500068,100068,200068,50068,259615,4545,0,140217,5101983,789
2010-08-05 08:30:00,300067,500067,100067,200067,50067,259615,4545,0,140217,5269121,773
2010-08-05 09:30:00,300067,500067,100067,200067,50067,259615,4545,0,135326,5600566,739
2010-08-05 10:30:00,300068,500068,100068,200068,50068,248076,9090,0,128804,5767705,723
2010-08-05 11:30:00,300069,500069,100069,200069,50069,242307,9090,10653,138586,5926345,707
2010-08-05 12:30:00,300071,500071,100071,200071,50071,230769,9090,16132,120652,6093484,690
2010-08-05 13:30:00,300075,500075,100075,200075,50075,219230,9090,8000,122282,6320113,667
2010-08-05 14:30:00,300080,500080,100080,200080,50080,207692,9090,15189,115760,6535410,646
2010-08-05 15:30:00,300084,500084,100084,200084,50084,201923,9090,25206,132065,6787535,621
2010-08-05 16:30:00,300087,500087,100087,200087,50087,190384,9090,15430,109239,7172804,582
2010-08-05 17:30:00,300089,500089,100089,200089,50089,178846,9090,25805,104347,7229461,577
2010-08-05 18:30:00,300090,500090,100090,200090,50090,167307,9090,83028,101086,7283286,571
2010-08-05 19:30:00,300091,500091,100091,200091,50091,155769,9090,80000,101086,7104815,589
2010-08-05 20:30:00,300090,500090,100090,200090,50090,144230,9090,65237,96195,6886685,611
2010-08-05 21:30:00,300088,500088,100088,200088,50088,144230,9090,46407,101086,6657223,634
2010-08-05 22:30:00,300083,500083,100083,200083,50083,144230,4545,26336,91304,6430594,656
2010-08-05 23:30:00,300079,500079,100079,200079,50079,144230,4545,9498,91304,5957507,704
2010-08-06 00:30:00,300068,500068,100068,200068,50068,144230,4545,0,86413,5583569,741
2010-08-06 01:30:00,300068,500068,100068,200068,50068,149999,4545,0,84782,5212464,778
2010-08-06 02:30:00,300067,500067,100067,200067,50067,144230,4545,0,89673,4858356,814
2010-08-06 03:30:00,300065,500065,100065,200065,50065,144230,4545,0,84782,4589235,841
2010-08-06 04:30:00,300064,500064,100064,200064,50064,144230,4545,0,86413,4535410,846
2010-08-06 05:30:00,300063,500063,100063,200063,50063,144230,4545,0,83152,4504249,849
2010-08-06 06:30:00,300062,500062,100062,200062,50062,138461,4545,0,86413,4691218,830
2010-08-06 07:30:00,300062,500062,100062,200062,50062,132692,4545,0,92934,4934844,806
2010-08-06 08:30:00,300060,500060,100060,200060,50060,121153,4545,0,102717,5152974,784
2010-08-06 09:30:00,300058,500058,100058,200058,50058,115384,4545,0,109239,5407932,759
2010-08-06 10:30:00,300059,500059,100059,200059,50059,109615,4545,0,107608,5713881,728
2010-08-06 11:30:00,300062,500062,100062,200062,50062,103846,4545,11292,109239,6008498,699
2010-08-06 12:30:00,300067,500067,100067,200067,50067,103846,4545,20541,112499,6141643,685
2010-08-06 13:30:00,300072,500072,100072,200072,50072,109615,9090,49870,117391,6237960,676
2010-08-06 14:30:00,300076,500076,100076,200076,50076,109615,9090,69063,107608,6280453,671
2010-08-06 15:30:00,300078,500078,100078,200078,50078,109615,9090,52833,119021,6150141,684
2010-08-06 16:30:00,300079,500079,100079,200079,50079,115384,9090,72912,125543,5980169,701
2010-08-06 17:30:00,300081,500081,100081,200081,50081,121153,9090,69755,135326,5790368,720
2010-08-06 18:30:00,300081,500081,100081,200081,50081,121153,9090,26605,132065,5801699,719
2010-08-06 19:30:00,300081,500081,100081,200081,50081,115384,9090,13277,132065,5662889,733
2010-08-06 20:30:00,300080,500080,100080,200080,50080,109615,9090,43563,133695,5439093,756
2010-08-06 21:30:00,300078,500078,100078,200078,50078,103846,9090,46834,128804,5283286,771
2010-08-06 22:30:00,300074,500074,100074,200074,50074,103846,9090,26645,128804,5229461,777
2010-08-06 23:30:00,300071,500071,100071,200071,50071,103846,4545,0,128804,4912181,808
2010-08-07 00:30:00,300060,500060,100060,200060,50060,98076,9090,0,123913,4566572,843
2010-08-07 01:30:00,300056,500056,100056,200056,50056,98076,13636,0,127173,4175637,882
2010-08-07 02:30:00,300055,500055,100055,200055,50055,98076,18181,0,146739,3937677,906
2010-08-07 03:30:00,300055,500055,100055,200055,50055,98076,31818,0,119021,3790368,920
2010-08-07 04:30:00,300055,500055,100055,200055,50055,98076,36363,0,101086,3662889,933
2010-08-07 05:30:00,300054,500054,100054,200054,50054,103846,31818,0,96195,3643059,935
2010-08-07 06:30:00,300053,500053,100053,200053,50053,103846,27272,0,86413,3764872,923
2010-08-07 07:30:00,300052,500052,100052,200052,50052,103846,27272,0,83152,3815864,918
2010-08-07 08:30:00,300051,500051,100051,200051,50051,98076,22727,0,83152,3929178,907
2010-08-07 09:30:00,300050,500050,100050,200050,50050,98076,22727,0,81521,4229461,877
2010-08-07 10:30:00,300052,500052,100052,200052,50052,92307,9090,0,83152,4572237,842
2010-08-07 11:30:00,300059,500059,100059,200059,50059,86538,4545,11527,96195,4895184,810
2010-08-07 12:30:00,300066,500066,100066,200066,50066,86538,4545,29536,79891,5025495,797
2010-08-07 13:30:00,300072,500072,100072,200072,50072,86538,4545,50024,86413,5053824,794
2010-08-07 14:30:00,300076,500076,100076,200076,50076,86538,4545,69130,88043,5203966,779
2010-08-07 15:30:00,300079,500079,100079,200079,50079,86538,4545,85113,81521,5348441,765
2010-08-07 16:30:00,300082,500082,100082,200082,50082,86538,4545,68160,81521,5441926,755
2010-08-07 17:30:00,300083,500083,100083,200083,50083,86538,4545,65297,79891,5529745,747
2010-08-07 18:30:00,300084,500084,100084,200084,50084,86538,4545,81944,88043,5541076,745
2010-08-07 19:30:00,300084,500084,100084,200084,50084,86538,4545,82665,99456,5453257,754
2010-08-07 20:30:00,300083,500083,100083,200083,50083,86538,4545,66733,84782,5288951,771
2010-08-07 21:30:00,300081,500081,100081,200081,50081,80769,4545,47351,88043,5195467,780
2010-08-07 22:30:00,300077,500077,100077,200077,50077,80769,9090,26860,88043,5104815,789
2010-08-07 23:30:00,300074,500074,100074,200074,50074,80769,13636,0,102717,4759206,824
2010-08-08 00:30:00,300066,500066,100066,200066,50066,80769,36363,0,96195,4424929,857
2010-08-08 01:30:00,300064,500064,100064,200064,50064,80769,31818,0,94565,4118980,888
2010-08-08 02:30:00,300064,500064,100064,200064,50064,74999,27272,0,97826,3900849,909
2010-08-08 03:30:00,300063,500063,100063,200063,50063,74999,18181,0,112499,3762039,923
2010-08-08 04:30:00,300061,500061,100061,200061,50061,74999,22727,0,120652,3586402,941
2010-08-08 05:30:00,300060,500060,100060,200060,50060,80769,31818,0,148369,3552407,944
2010-08-08 06:30:00,300058,500058,100058,200058,50058,80769,36363,0,135326,3498583,950
2010-08-08 07:30:00,300056,500056,100056,200056,50056,86538,40909,0,130434,3526912,947
2010-08-08 08:30:00,300055,500055,100055,200055,50055,86538,40909,0,132065,3648725,935
2010-08-08 09:30:00,300053,500053,100053,200053,50053,86538,40909,0,130434,3915014,908
2010-08-08 10:30:00,300055,500055,100055,200055,50055,86538,22727,0,128804,4286118,871
2010-08-08 11:30:00,300062,500062,100062,200062,50062,86538,4545,11844,127173,4580736,841
2010-08-08 12:30:00,300072,500072,100072,200072,50072,86538,4545,29941,128804,4915014,808
2010-08-08 13:30:00,300079,500079,100079,200079,50079,86538,0,50653,125543,5181303,781
2010-08-08 14:30:00,300083,500083,100083,200083,50083,86538,0,69789,114130,5416430,758
2010-08-08 15:30:00,300086,500086,100086,200086,50086,86538,4545,84979,125543,5623229,737
2010-08-08 16:30:00,300089,500089,100089,200089,50089,92307,4545,94242,127173,5742209,725
2010-08-08 17:30:00,300090,500090,100090,200090,50090,98076,4545,96936,128804,5951841,704
2010-08-08 18:30:00,300091,500091,100091,200091,50091,115384,4545,92282,130434,5980169,701
2010-08-08 19:30:00,300091,500091,100091,200091,50091,121153,4545,72399,128804,5849858,715
2010-08-08 20:30:00,300090,500090,100090,200090,50090,121153,4545,49129,123913,5716713,728
2010-08-08 21:30:00,300088,500088,100088,200088,50088,121153,4545,37313,145108,5668555,733
2010-08-08 22:30:00,300083,500083,100083,200083,50083,121153,9090,19762,133695,5634560,736
2010-08-08 23:30:00,300080,500080,100080,200080,50080,121153,13636,0,127173,5311614,768
2010-08-09 00:30:00,300072,500072,100072,200072,50072,115384,36363,0,130434,4946175,805
2010-08-09 01:30:00,300067,500067,100067,200067,50067,121153,36363,0,128804,4586402,841
2010-08-09 02:30:00,300063,500063,100063,200063,50063,126923,31818,0,127173,4297450,870
2010-08-09 03:30:00,300060,500060,100060,200060,50060,126923,31818,0,115760,4164305,883
2010-08-09 04:30:00,300058,500058,100058,200058,50058,132692,27272,0,123913,4059490,894
2010-08-09 05:30:00,300056,500056,100056,200056,50056,132692,27272,0,125543,4059490,894
2010-08-09 06:30:00,300055,500055,100055,200055,50055,138461,27272,0,125543,4175637,882
2010-08-09 07:30:00,300054,500054,100054,200054,50054,138461,27272,0,119021,4427762,857
2010-08-09 08:30:00,300053,500053,100053,200053,50053,132692,31818,0,138586,4688385,831
2010-08-09 09:30:00,300053,500053,100053,200053,50053,132692,31818,0,132065,5161473,783
2010-08-09 10:30:00,300056,500056,100056,200056,50056,126923,18181,0,125543,5583569,741
2010-08-09 11:30:00,300064,500064,100064,200064,50064,132692,4545,11115,123913,5991501,700
2010-08-09 12:30:00,300074,500074,100074,200074,50074,138461,0,22406,110869,6405099,659
2010-08-09 13:30:00,300082,500082,100082,200082,50082,138461,0,48906,102717,6747875,625
2010-08-09 14:30:00,300088,500088,100088,200088,50088,144230,0,50036,97826,7070821,592
2010-08-09 15:30:00,300092,500092,100092,200092,50092,149999,4545,82511,94565,7260623,573
2010-08-09 16:30:00,300095,500095,100095,200095,50095,149999,4545,91848,89673,7334277,566
2010-08-09 17:30:00,300097,500097,100097,200097,50097,155769,4545,86491,83152,7597733,540
2010-08-09 18:30:00,300098,500098,100098,200098,50098,161538,4545,89784,79891,7433427,556
2010-08-09 19:30:00,300097,500097,100097,200097,50097,167307,4545,62649,81521,7235127,576
2010-08-09 20:30:00,300095,500095,100095,200095,50095,173076,4545,59941,86413,7005665,599
2010-08-09 21:30:00,300092,500092,100092,200092,50092,178846,4545,33602,86413,6966005,603
2010-08-09 22:30:00,300087,500087,100087,200087,50087,190384,9090,23377,75000,6722379,627
2010-08-09 23:30:00,300083,500083,100083,200083,50083,196153,13636,0,68478,6342776,665
2010-08-10 00:30:00,300074,500074,100074,200074,50074,201923,22727,0,70108,5832861,716
2010-08-10 01:30:00,300070,500070,100070,200070,50070,207692,9090,0,70108,5396600,760
2010-08-10 02:30:00,300069,500069,100069,200069,50069,207692,4545,0,68478,5096317,790
2010-08-10 03:30:00,300068,500068,100068,200068,50068,207692,4545,0,73369,4847025,815
2010-08-10 04:30:00,300067,500067,100067,200067,50067,201923,4545,0,68478,4713881,828
