date,COAL,URANIUM,BIOMASS,GAS,OIL,GEOTHERMAL,WIND,SOLAR,HYDRO,ENERGY_DEMAND,MAX_ENERGY_PRICE,COAL_PRICE,URANIUM_PRICE,BIOMASS_PRICE,GAS_PRICE,OIL_PRICE
2012-03-22 10:30:00,1000359,999383,1000178,1000221,999796,759385,2042616,0,1089152,955149,955149,1113044,1297252,652909,667043,1101412
2012-03-22 11:30:00,1000397,999569,1000076,1000084,999849,759385,2042616,0,1078699,994331,994331,1113026,1292123,651335,665797,1101360
2012-03-22 12:30:00,1000406,999487,999927,1000086,999949,717197,1021308,646371,1078699,1032946,1032946,1113006,1287090,649858,664539,1101308
2012-03-22 13:30:00,1000519,999647,999938,1000185,1000209,717197,510654,1522633,1065459,1047711,1047711,1112984,1282155,648478,663267,1101254
2012-03-22 14:30:00,1000752,999646,999953,1000496,1000348,675009,510654,2421750,1060581,1064747,1064747,1112961,1277315,647195,661982,1101200
2012-03-22 15:30:00,1000958,999933,1000158,1000335,1000203,675009,1021308,3156780,1058491,1088597,1088597,1112936,1272573,646010,660684,1101144
2012-03-22 16:30:00,1000871,1000048,1000040,1000077,1000483,675009,1021308,3616568,1057794,1084622,1084622,1112909,1267928,644922,659373,1101088
2012-03-22 17:30:00,1000829,1000142,1000026,1000187,1000714,717197,1021308,3765429,1057794,1088029,1088029,1112881,1263379,643931,658048,1101031
2012-03-22 18:30:00,1000683,1000017,1000168,999845,1000777,717197,1021308,3585000,1055704,1076672,1076672,1112851,1258927,643037,656710,1100972
2012-03-22 19:30:00,1000646,1000192,1000360,999795,1000692,759385,1021308,3085553,1050129,1058500,1058500,1112820,1254572,642241,655359,1100913
2012-03-22 20:30:00,1000536,1000166,1000338,999825,1000844,759385,1021308,2336511,1057794,1054525,1054525,1112786,1250314,641543,653995,1100853
2012-03-22 21:30:00,1000556,1000310,1000358,1000002,1000948,759385,1531962,1437087,1063369,1062475,1062475,1112752,1246152,640941,652618,1100792
2012-03-22 22:30:00,1000564,1000211,1000382,999904,1001015,759385,3574578,580036,1064762,1013639,1013639,1112715,1242087,640437,651227,1100730
2012-03-22 23:30:00,1000419,1000067,1000362,999863,1000933,759385,4595886,0,1069640,923348,923348,1112677,1238119,640030,649824,1100667
2012-03-23 00:30:00,1000448,1000216,1000340,999720,1000818,759385,4595886,0,1076609,874512,874512,1112637,1234248,639721,648407,1100604
2012-03-23 01:30:00,1000076,1000174,1000464,999836,1000651,759385,4085232,0,1073821,806936,806936,1112597,1230604,639477,647042,1100553
2012-03-23 02:30:00,1000068,1000304,1000360,999851,1000574,717197,3063924,0,1077306,772296,772296,1112557,1227188,639301,645729,1100516
2012-03-23 03:30:00,1000173,1000174,1000290,999930,1000672,717197,2042616,0,1076609,743903,743903,1112517,1223999,639191,644467,1100491
2012-03-23 04:30:00,1000245,1000214,1000370,1000013,1000367,717197,1531962,0,1075912,745039,745039,1112477,1221038,639147,643258,1100480
2012-03-23 05:30:00,1000229,1000374,1000070,1000021,1000384,717197,1531962,0,1076609,770593,770593,1112438,1218304,639170,642100,1100482
2012-03-23 06:30:00,1000340,1000488,999975,1000121,1000338,717197,1531962,0,1076609,798986,798986,1112398,1215798,639259,640994,1100496
2012-03-23 07:30:00,1000212,1000509,999971,1000322,1000301,717197,1531962,0,1071034,877919,877919,1112358,1213519,639414,639941,1100524
2012-03-23 08:30:00,1000189,1000617,1000031,1000336,1000247,717197,1531962,0,1068247,923348,923348,1112318,1211468,639636,638938,1100565
2012-03-23 09:30:00,1000057,1000437,999931,1000142,1000240,717197,1531962,0,1067550,935273,935273,1112278,1209645,639925,637988,1100620
2012-03-23 10:30:00,999907,1000412,999838,999938,1000314,675009,1531962,0,1063369,984110,984110,1112238,1208048,640279,637090,1100687
2012-03-23 11:30:00,999911,1000522,999869,1000231,1000422,675009,1531962,0,1059188,1028403,1028403,1112198,1206680,640701,636244,1100767
2012-03-23 12:30:00,1000046,1000610,999736,1000229,1000344,675009,1531962,666350,1051523,1063611,1063611,1112159,1205539,641188,635449,1100861
2012-03-23 13:30:00,999967,1000484,999666,1000407,1000307,675009,1531962,1555572,1046645,1073265,1073265,1112119,1204625,641743,634706,1100968
2012-03-23 14:30:00,999930,1000404,999668,1000128,1000074,717197,1531962,2474465,1043161,1099387,1099387,1112079,1203939,642363,634015,1101087
2012-03-23 15:30:00,999992,1000319,999624,1000028,999999,759385,2042616,3229286,1045948,1095411,1095411,1112039,1203480,643050,633376,1101220
2012-03-23 16:30:00,999989,1000388,999475,1000092,999835,801573,2042616,3703893,1045251,1097115,1097115,1111999,1203249,643804,632789,1101366
2012-03-23 17:30:00,999936,1000428,999517,1000037,999733,885949,1531962,3838985,1043161,1102226,1102226,1111959,1203245,644624,632254,1101525
2012-03-23 18:30:00,999852,1000502,999581,1000318,999719,1012514,1531962,3653232,1039676,1072697,1072697,1111919,1203469,645510,631771,1101697
2012-03-23 19:30:00,1000133,1000518,999396,1000282,999792,1096890,1531962,3138848,1038980,1049982,1049982,1111879,1203920,646463,631339,1101883
2012-03-23 20:30:00,1000116,1000663,999515,1000280,999889,1223454,1531962,2379041,1038283,1035218,1035218,1111840,1204599,647482,630959,1102081
2012-03-23 21:30:00,1000108,1000555,999630,1000089,999813,1307830,1021308,1464311,1038980,1040329,1040329,1111800,1205506,648568,630631,1102292
2012-03-23 22:30:00,1000197,1000471,999823,1000275,999704,1434394,1021308,595389,1036192,997739,997739,1111760,1206640,649720,630355,1102517
2012-03-23 23:30:00,1000358,1000625,999871,1000207,999635,1476583,1021308,0,1028527,927323,927323,1111720,1208001,650939,630131,1102755
2012-03-24 00:30:00,1000349,1000526,999731,1000167,999819,1560959,1021308,0,1027830,855204,855204,1111680,1209590,652224,629959,1103006
2012-03-24 01:30:00,1000584,1000609,999539,999907,999944,1603147,1021308,0,1037586,810343,810343,1111642,1211146,653478,629771,1103247
2012-03-24 02:30:00,1000602,1000463,999486,999985,1000038,1560959,1021308,0,1045948,774568,774568,1111605,1212668,654701,629568,1103478
2012-03-24 03:30:00,1000265,1000468,999710,999850,999942,1560959,1531962,0,1064066,754124,754124,1111571,1214158,655893,629349,1103700
2012-03-24 04:30:00,1000077,1000559,999478,999838,999936,1560959,1531962,0,1071034,741064,741064,1111537,1215614,657055,629115,1103911
2012-03-24 05:30:00,1000061,1000431,999796,999777,999960,1603147,1531962,0,1073125,737089,737089,1111506,1217038,658185,628865,1104113
2012-03-24 06:30:00,999940,1000445,999842,999645,999920,1518771,1531962,0,1073125,753557,753557,1111476,1218428,659285,628600,1104306
2012-03-24 07:30:00,999960,1000551,999919,999462,999970,1434394,1531962,0,1073821,779678,779678,1111448,1219785,660354,628319,1104488
2012-03-24 08:30:00,999928,1000470,999957,999525,999865,1350018,1531962,0,1080093,808640,808640,1111421,1221109,661392,628023,1104661
2012-03-24 09:30:00,999873,1000503,999942,999642,999894,1307830,1531962,0,1068247,839872,839872,1111396,1222400,662399,627711,1104824
2012-03-24 10:30:00,999966,1000513,999989,999728,999855,1265642,1531962,0,1064066,880758,880758,1111373,1223658,663376,627383,1104978
2012-03-24 11:30:00,1000012,1000501,1000143,999612,999757,1181266,1531962,0,1063369,910287,910287,1111351,1224883,664321,627041,1105121
2012-03-24 12:30:00,999693,1000401,1000222,999657,999675,1096890,2042616,399866,1055704,918238,918238,1111331,1226075,665235,626682,1105255
2012-03-24 13:30:00,999684,1000454,1000273,999549,999572,1054702,2042616,1231818,1051523,920509,920509,1111313,1227233,666119,626308,1105380
2012-03-24 14:30:00,999762,1000428,1000539,999589,999788,1054702,2042616,2346140,1050826,914262,914262,1111296,1228359,666972,625919,1105494
2012-03-24 15:30:00,999898,1000491,1000462,999674,999860,1096890,2042616,2688987,1051523,901202,901202,1111281,1229451,667794,625514,1105599
2012-03-24 16:30:00,999915,1000407,1000624,999616,999760,1139078,2553270,3665731,1050826,888141,888141,1111268,1230510,668585,625093,1105694
2012-03-24 17:30:00,999898,1000453,1000504,999594,999571,1181266,2042616,3459089,1060581,889844,889844,1111257,1231536,669345,624657,1105779
2012-03-24 18:30:00,1000029,1000514,1000506,999393,999613,1139078,2042616,3075736,1066156,888141,888141,1111247,1232530,670074,624206,1105854
2012-03-24 19:30:00,999838,1000259,1000619,999377,999529,1139078,2042616,2768095,1067550,885301,885301,1111238,1233489,670772,623739,1105920
2012-03-24 20:30:00,999880,1000129,1000478,999475,999277,1139078,1531962,2285388,1068247,898930,898930,1111232,1234416,671440,623257,1105976
2012-03-24 21:30:00,999842,1000136,1000344,999721,999321,1096890,1021308,1306692,1071731,919941,919941,1111227,1235310,672077,622759,1106022
2012-03-24 22:30:00,999717,1000302,1000139,999653,999351,1054702,1021308,326028,1075215,890980,890980,1111223,1236171,672682,622245,1106059
2012-03-24 23:30:00,999552,1000177,1000072,999620,999440,1054702,1021308,0,1091242,843847,843847,1111222,1236998,673257,621716,1106085
2012-03-25 00:30:00,999467,1000273,999994,999573,999222,1054702,1531962,0,1096817,803529,803529,1111222,1237793,673801,621171,1106102
2012-03-25 01:30:00,999440,1000180,1000142,999703,999421,1054702,1531962,0,1098211,768321,768321,1111222,1238587,674345,620627,1106119
2012-03-25 02:30:00,999473,1000214,1000318,999799,999170,1054702,1531962,0,1097514,738224,738224,1111222,1239382,674889,620082,1106136
2012-03-25 03:30:00,999610,1000087,1000322,999743,999162,1012514,1531962,0,1098211,717781,717781,1111222,1240176,675433,619538,1106153
2012-03-25 04:30:00,999704,999862,1000418,999815,999366,970325,1021308,0,1107966,704720,704720,1111222,1240970,675977,618993,1106170
2012-03-25 05:30:00,999709,999798,1000174,999901,999364,970325,1021308,0,1107966,692795,692795,1111222,1241765,676521,618449,1106187
2012-03-25 06:30:00,999697,999816,999965,1000050,999431,970325,1021308,0,1105179,689956,689956,1111222,1242559,677065,617904,1106204
2012-03-25 07:30:00,999727,999825,999948,1000054,999436,928137,1021308,0,1108663,716078,716078,1111222,1243354,677609,617360,1106221
2012-03-25 08:30:00,999712,999727,999951,1000084,999426,928137,1021308,0,1110754,726299,726299,1111222,1244148,678153,616815,1106238
2012-03-25 09:30:00,999744,999757,999921,999914,999437,970325,1021308,0,1110057,760371,760371,1111222,1244943,678697,616271,1106255
2012-03-25 10:30:00,999837,999655,1000094,1000033,999542,970325,1021308,0,1107966,798418,798418,1111222,1245737,679241,615726,1106272
2012-03-25 11:30:00,999760,999676,999973,1000082,999589,970325,1021308,0,1110057,821700,821700,1111222,1246532,679785,615181,1106289
2012-03-25 12:30:00,999951,999738,1000062,999894,999687,1012514,1021308,136088,1107966,842144,842144,1111222,1247326,680329,614637,1106306
2012-03-25 13:30:00,999908,999766,999933,999944,999539,1054702,1531962,419970,1107966,838169,838169,1111222,1248120,680874,614092,1106323
2012-03-25 14:30:00,999743,999847,999767,999835,999622,1096890,2042616,495683,1108663,843847,843847,1111222,1248915,681418,613548,1106340
2012-03-25 15:30:00,999608,999735,999781,999780,999643,1139078,2553270,233512,1107966,839872,839872,1111222,1249709,681962,613003,1106357
2012-03-25 16:30:00,999693,999841,999607,999988,999706,1139078,2553270,651907,1107966,847822,847822,1111222,1250504,682506,612459,1106374
2012-03-25 17:30:00,999859,999878,999470,1000147,999726,1139078,2553270,1586027,1107269,848390,848390,1111222,1251298,683050,611914,1106391
2012-03-25 18:30:00,999861,999785,999448,1000255,999609,1096890,3063924,585925,1108663,860883,860883,1111222,1252093,683594,611370,1106408
2012-03-25 19:30:00,999781,999985,999417,1000181,999598,1012514,3063924,1757415,1107966,858044,858044,1111222,1252887,684138,610825,1106425
2012-03-25 20:30:00,999676,999895,999703,1000313,999875,885949,3063924,1672199,1107966,871105,871105,1111222,1253682,684682,610281,1106442
2012-03-25 21:30:00,999668,999820,999615,1000189,999936,801573,3063924,629819,1112844,915398,915398,1111222,1254476,685226,609736,1106459
2012-03-25 22:30:00,999677,999791,999469,1000102,999841,759385,2553270,345058,1114935,899498,899498,1111222,1255270,685770,609192,1106476
2012-03-25 23:30:00,999702,999704,999462,1000343,999774,759385,2553270,0,1114935,864858,864858,1111222,1256065,686314,608647,1106493
2012-03-26 00:30:00,999784,999626,999660,1000454,999807,632821,2553270,0,1114238,816590,816590,1111222,1256859,686858,608102,1106510
2012-03-26 01:30:00,999791,999667,999556,1000324,999791,548445,2042616,0,1114238,756396,756396,1111223,1257608,687365,607557,1106529
2012-03-26 02:30:00,999876,999505,999578,1000261,1000071,464068,2042616,0,1114935,743903,743903,1111227,1258312,687834,607010,1106549
2012-03-26 03:30:00,999677,999555,999678,1000305,1000058,421880,2042616,0,1123297,734817,734817,1111232,1258970,688267,606462,1106571
2012-03-26 04:30:00,999778,999672,999626,1000319,1000039,421880,2042616,0,1123993,741064,741064,1111238,1259583,688662,605913,1106595
2012-03-26 05:30:00,999751,999791,999848,1000177,999980,421880,2553270,0,1124690,746174,746174,1111247,1260150,689021,605362,1106620
2012-03-26 06:30:00,999744,999608,1000145,1000012,999952,379692,3063924,0,1123993,796147,796147,1111257,1260672,689342,604811,1106647
2012-03-26 07:30:00,999847,999632,1000039,1000035,1000029,337504,2553270,0,1120509,883598,883598,1111268,1261148,689626,604258,1106675
2012-03-26 08:30:00,999932,999760,999942,999984,1000140,337504,2553270,0,1115631,940952,940952,1111281,1261579,689873,603704,1106706
2012-03-26 09:30:00,999906,999727,999837,1000086,1000007,337504,2553270,0,1114238,980703,980703,1111296,1261964,690083,603149,1106737
2012-03-26 10:30:00,999920,999784,999668,1000043,999886,379692,3063924,0,1107966,990924,990924,1111313,1262304,690256,602593,1106771
2012-03-26 11:30:00,1000000,999677,999488,999850,999951,379692,3574578,0,1105179,986949,986949,1111331,1262599,690391,602036,1106806
2012-03-26 12:30:00,999845,999483,999355,999846,999915,337504,4085232,71995,1098211,991492,991492,1111351,1262848,690490,601478,1106842
2012-03-26 13:30:00,999781,999276,999461,999856,1000145,253128,4595886,250111,1092636,982974,982974,1111373,1263052,690551,600918,1106881
2012-03-26 14:30:00,999742,999186,999295,999999,1000100,168752,4595886,647226,1088455,984110,984110,1111396,1263210,690575,600357,1106921
2012-03-26 15:30:00,999710,999266,999469,1000059,1000272,168752,4595886,747222,1087758,962531,962531,1111421,1263323,690563,599795,1106962
2012-03-26 16:30:00,999701,999171,999605,999960,1000245,168752,4595886,1416913,1088455,963667,963667,1111448,1263390,690513,599232,1107005
2012-03-26 17:30:00,999721,998949,999686,999797,1000385,168752,4595886,1020794,1090545,946631,946631,1111476,1263412,690425,598668,1107050
2012-03-26 18:30:00,999650,998948,999743,999781,1000329,168752,4595886,1042545,1094726,954581,954581,1111506,1263388,690301,598103,1107097
2012-03-26 19:30:00,999753,998902,999709,999819,1000502,168752,4595886,1526122,1101695,951174,951174,1111537,1263319,690140,597536,1107145
2012-03-26 20:30:00,999819,999165,999364,999662,1000327,168752,4595886,1079476,1104482,965938,965938,1111571,1263205,689941,596968,1107195
2012-03-26 21:30:00,999702,999128,999645,999627,1000483,168752,4085232,849421,1106573,1009664,1009664,1111605,1263045,689706,596400,1107246
2012-03-26 22:30:00,999578,999219,999654,999701,1000645,168752,3063924,270317,1110754,993764,993764,1111642,1262839,689433,595830,1107299
2012-03-26 23:30:00,999620,999338,999565,999672,1000616,168752,2553270,0,1112147,924484,924484,1111680,1262589,689123,595258,1107354
2012-03-27 00:30:00,999527,999285,999484,999711,1000753,168752,2042616,0,1112844,861451,861451,1111720,1262292,688776,594686,1107410
2012-03-27 01:30:00,999548,999406,999574,999822,1000472,168752,2042616,0,1112147,819997,819997,1111762,1261891,688444,594113,1107453
2012-03-27 02:30:00,999429,999710,999522,999765,1000521,168752,1531962,0,1110057,813182,813182,1111805,1261385,688129,593540,1107483
2012-03-27 03:30:00,999710,999971,999205,999697,1000563,126564,1531962,0,1104482,813182,813182,1111850,1260774,687828,592966,1107500
2012-03-27 04:30:00,999584,999952,999279,999628,1000566,126564,1531962,0,1105179,802961,802961,1111896,1260058,687544,592392,1107504
2012-03-27 05:30:00,999605,999818,999256,999806,1000516,126564,1531962,0,1107966,804097,804097,1111944,1259238,687275,591818,1107495
2012-03-27 06:30:00,999653,999825,999099,999897,1000557,126564,1021308,0,1107269,860315,860315,1111994,1258312,687022,591242,1107473
2012-03-27 07:30:00,999627,999718,999386,1000012,1000406,126564,1021308,0,1107269,955717,955717,1112046,1257281,686784,590667,1107437
2012-03-27 08:30:00,999585,999708,999550,1000037,1000415,126564,1531962,0,1107966,993764,993764,1112099,1256146,686562,590091,1107389
2012-03-27 09:30:00,999452,999890,999789,999936,1000452,126564,2042616,0,1107269,1011367,1011367,1112154,1254905,686356,589514,1107327
2012-03-27 10:30:00,999382,1000013,999762,999963,1000553,126564,2042616,0,1105876,996603,996603,1112210,1253560,686165,588937,1107252
2012-03-27 11:30:00,999293,999733,999995,1000201,1000593,126564,1531962,0,1098211,1013639,1013639,1112268,1252109,685990,588360,1107165
2012-03-27 12:30:00,999324,999926,1000016,1000321,1000536,126564,1531962,102552,1098211,988085,988085,1112328,1250554,685831,587782,1107064
2012-03-27 13:30:00,999419,1000197,999829,1000274,1000529,126564,1021308,672795,1094030,1000578,1000578,1112389,1248894,685687,587204,1106950
2012-03-27 14:30:00,999363,1000251,999766,1000314,1000361,168752,510654,2717434,1091242,983542,983542,1112453,1247129,685559,586625,1106822
2012-03-27 15:30:00,999415,1000200,999647,1000234,1000215,210940,510654,3487991,1096120,980703,980703,1112517,1245259,685446,586046,1106682
2012-03-27 16:30:00,999416,1000182,999633,1000268,1000160,253128,510654,3965507,1100301,973320,973320,1112584,1243284,685349,585466,1106529
2012-03-27 17:30:00,999284,1000247,999747,1000334,1000000,295316,1021308,4124130,1112147,967642,967642,1112652,1241204,685268,584886,1106362
