date,COAL,URANIUM,BIOMASS,GAS,OIL,GEOTHERMAL,WIND,SOLAR,HYDRO,ENERGY_DEMAND,MAX_ENERGY_PRICE
2010-03-21 10:30:00,300024,500024,100024,200024,50024,65454,4545,0,161480,3625000,937
2010-03-21 11:30:00,300025,500025,100025,200025,50025,65454,4545,0,159598,3748873,925
2010-03-21 12:30:00,300029,500029,100029,200029,50029,65454,4545,12096,158469,3799549,920
2010-03-21 13:30:00,300036,500036,100036,200036,50036,65454,4545,29846,157716,3869932,913
2010-03-21 14:30:00,300044,500044,100044,200044,50044,65454,4545,48473,157340,3878378,912
2010-03-21 15:30:00,300053,500053,100053,200053,50053,70909,4545,63611,152446,3889639,911
2010-03-21 16:30:00,300060,500060,100060,200060,50060,76363,9090,73124,150564,3872747,912
2010-03-21 17:30:00,300064,500064,100064,200064,50064,76363,9090,76177,150941,3886824,911
2010-03-21 18:30:00,300065,500065,100065,200065,50065,81818,9090,72483,150941,3906531,909
2010-03-21 19:30:00,300065,500065,100065,200065,50065,81818,9090,48255,153199,3906531,909
2010-03-21 20:30:00,300064,500064,100064,200064,50064,87272,4545,34608,154705,4064189,893
2010-03-21 21:30:00,300058,500058,100058,200058,50058,87272,13636,21905,156963,4151463,884
2010-03-21 22:30:00,300049,500049,100049,200049,50049,87272,13636,9442,157716,4061373,893
2010-03-21 23:30:00,300045,500045,100045,200045,50045,92727,13636,0,162986,3878378,912
2010-03-22 00:30:00,300043,500043,100043,200043,50043,98181,13636,0,164491,3658783,934
2010-03-22 01:30:00,300042,500042,100042,200042,50042,103636,13636,0,163739,3450450,954
2010-03-22 02:30:00,300040,500040,100040,200040,50040,109090,9090,0,162233,3354729,964
2010-03-22 03:30:00,300038,500038,100038,200038,50038,103636,9090,0,156963,3309684,969
2010-03-22 04:30:00,300037,500037,100037,200037,50037,98181,13636,0,153952,3320945,967
2010-03-22 05:30:00,300035,500035,100035,200035,50035,98181,18181,0,153199,3382882,961
2010-03-22 06:30:00,300034,500034,100034,200034,50034,92727,22727,0,153952,3594031,940
2010-03-22 07:30:00,300034,500034,100034,200034,50034,103636,18181,0,153952,4134572,886
2010-03-22 08:30:00,300034,500034,100034,200034,50034,109090,13636,0,153952,4314752,868
2010-03-22 09:30:00,300036,500036,100036,200036,50036,114545,13636,0,153575,4421734,857
2010-03-22 10:30:00,300037,500037,100037,200037,50037,114545,18181,0,153575,4514639,848
2010-03-22 11:30:00,300038,500038,100038,200038,50038,114545,22727,0,154328,4613175,838
2010-03-22 12:30:00,300042,500042,100042,200042,50042,103636,27272,5865,153575,4708896,829
2010-03-22 13:30:00,300049,500049,100049,200049,50049,87272,27272,4069,153199,4680743,831
2010-03-22 14:30:00,300055,500055,100055,200055,50055,76363,27272,6872,153575,4722972,827
2010-03-22 15:30:00,300060,500060,100060,200060,50060,81818,27272,37184,153575,4692004,830
2010-03-22 16:30:00,300062,500062,100062,200062,50062,87272,27272,34121,154328,4630067,836
2010-03-22 17:30:00,300063,500063,100063,200063,50063,98181,27272,33717,153952,4601914,839
2010-03-22 18:30:00,300061,500061,100061,200061,50061,103636,22727,55126,153575,4534346,846
2010-03-22 19:30:00,300058,500058,100058,200058,50058,114545,18181,27282,154328,4458333,854
2010-03-22 20:30:00,300056,500056,100056,200056,50056,119999,18181,1980,153952,4542792,845
2010-03-22 21:30:00,300054,500054,100054,200054,50054,119999,18181,22452,154328,4582207,841
2010-03-22 22:30:00,300052,500052,100052,200052,50052,109090,27272,7143,153199,4399211,860
2010-03-22 23:30:00,300051,500051,100051,200051,50051,103636,31818,0,153575,3976914,902
2010-03-23 00:30:00,300048,500048,100048,200048,50048,92727,27272,0,153199,3698198,930
2010-03-23 01:30:00,300044,500044,100044,200044,50044,87272,22727,0,153199,3495495,950
2010-03-23 02:30:00,300038,500038,100038,200038,50038,76363,31818,0,153575,3357545,964
2010-03-23 03:30:00,300033,500033,100033,200033,50033,65454,31818,0,153952,3306869,969
2010-03-23 04:30:00,300029,500029,100029,200029,50029,59999,27272,0,153952,3315315,968
2010-03-23 05:30:00,300028,500028,100028,200028,50028,65454,22727,0,155457,3382882,961
2010-03-23 06:30:00,300027,500027,100027,200027,50027,65454,22727,0,158469,3633445,936
2010-03-23 07:30:00,300027,500027,100027,200027,50027,70909,22727,0,159598,4117680,888
2010-03-23 08:30:00,300026,500026,100026,200026,50026,70909,22727,0,159974,4424549,857
2010-03-23 09:30:00,300025,500025,100025,200025,50025,70909,22727,0,159974,4539977,846
2010-03-23 10:30:00,300024,500024,100024,200024,50024,76363,27272,0,159598,4644144,835
2010-03-23 11:30:00,300024,500024,100024,200024,50024,76363,27272,0,162986,4697635,830
2010-03-23 12:30:00,300024,500024,100024,200024,50024,76363,27272,464,162986,4796171,820
2010-03-23 13:30:00,300024,500024,100024,200024,50024,81818,27272,1189,163362,4855292,814
2010-03-23 14:30:00,300025,500025,100025,200025,50025,81818,31818,2989,164115,4886261,811
2010-03-23 15:30:00,300025,500025,100025,200025,50025,81818,36363,7127,162986,4875000,812
2010-03-23 16:30:00,300025,500025,100025,200025,50025,76363,36363,3339,162986,4860923,813
2010-03-23 17:30:00,300025,500025,100025,200025,50025,70909,36363,5369,162609,4801801,819
2010-03-23 18:30:00,300024,500024,100024,200024,50024,70909,36363,4478,162609,4801801,819
2010-03-23 19:30:00,300024,500024,100024,200024,50024,70909,36363,3741,162986,4824324,817
2010-03-23 20:30:00,300024,500024,100024,200024,50024,70909,31818,3605,159222,4796171,820
2010-03-23 21:30:00,300024,500024,100024,200024,50024,65454,31818,1432,158092,4762387,823
2010-03-23 22:30:00,300024,500024,100024,200024,50024,54545,27272,11376,157716,4568130,843
2010-03-23 23:30:00,300024,500024,100024,200024,50024,49090,27272,0,157340,4354166,864
2010-03-24 00:30:00,300023,500023,100023,200023,50023,38181,22727,0,157340,4013513,898
2010-03-24 01:30:00,300022,500022,100022,200022,50022,32727,22727,0,156963,3850225,914
2010-03-24 02:30:00,300021,500021,100021,200021,50021,32727,22727,0,156587,3720720,927
2010-03-24 03:30:00,300021,500021,100021,200021,50021,32727,22727,0,157340,3658783,934
2010-03-24 04:30:00,300021,500021,100021,200021,50021,27272,22727,0,156210,3670045,932
2010-03-24 05:30:00,300020,500020,100020,200020,50020,27272,18181,0,153575,3723536,927
2010-03-24 06:30:00,300017,500017,100017,200017,50017,21818,18181,0,152446,3971283,902
2010-03-24 07:30:00,300014,500014,100014,200014,50014,21818,13636,0,153199,4402027,859
2010-03-24 08:30:00,300012,500012,100012,200012,50012,21818,13636,0,152823,4590653,840
2010-03-24 09:30:00,300010,500010,100010,200010,50010,16363,13636,0,149058,4680743,831
2010-03-24 10:30:00,300010,500010,100010,200010,50010,16363,13636,0,147929,4708896,829
2010-03-24 11:30:00,300014,500014,100014,200014,50014,16363,13636,0,149811,4703265,829
2010-03-24 12:30:00,300022,500022,100022,200022,50022,16363,13636,15187,150564,4694819,830
2010-03-24 13:30:00,300031,500031,100031,200031,50031,10909,13636,34766,150188,4610360,838
2010-03-24 14:30:00,300038,500038,100038,200038,50038,10909,22727,24045,150564,4638513,836
2010-03-24 15:30:00,300042,500042,100042,200042,50042,16363,22727,69672,154705,4559684,844
2010-03-24 16:30:00,300045,500045,100045,200045,50045,16363,27272,79553,156210,4531531,846
2010-03-24 17:30:00,300047,500047,100047,200047,50047,21818,27272,82046,156210,4469594,853
2010-03-24 18:30:00,300048,500048,100048,200048,50048,27272,27272,77543,156210,4517454,848
2010-03-24 19:30:00,300048,500048,100048,200048,50048,32727,22727,66002,155081,4399211,860
2010-03-24 20:30:00,300047,500047,100047,200047,50047,38181,18181,40790,155457,4373873,862
2010-03-24 21:30:00,300043,500043,100043,200043,50043,43636,13636,23208,154328,4514639,848
2010-03-24 22:30:00,300038,500038,100038,200038,50038,49090,27272,8000,153952,4432995,856
2010-03-24 23:30:00,300036,500036,100036,200036,50036,49090,45454,0,152823,4165540,883
2010-03-25 00:30:00,300038,500038,100038,200038,50038,54545,36363,0,151693,3838963,916
2010-03-25 01:30:00,300038,500038,100038,200038,50038,54545,18181,0,145294,3641891,935
2010-03-25 02:30:00,300037,500037,100037,200037,50037,54545,18181,0,140025,3509572,949
2010-03-25 03:30:00,300033,500033,100033,200033,50033,54545,36363,0,137766,3498310,950
2010-03-25 04:30:00,300028,500028,100028,200028,50028,54545,45454,0,137766,3439189,956
2010-03-25 05:30:00,300025,500025,100025,200025,50025,54545,31818,0,137766,3551801,944
2010-03-25 06:30:00,300024,500024,100024,200024,50024,54545,18181,0,138143,3777027,922
2010-03-25 07:30:00,300024,500024,100024,200024,50024,54545,13636,0,138519,4213400,878
2010-03-25 08:30:00,300024,500024,100024,200024,50024,59999,13636,0,137766,4497747,850
2010-03-25 09:30:00,300023,500023,100023,200023,50023,65454,13636,0,139272,4539977,846
2010-03-25 10:30:00,300022,500022,100022,200022,50022,70909,13636,0,138143,4652590,834
2010-03-25 11:30:00,300026,500026,100026,200026,50026,70909,13636,0,133249,4652590,834
2010-03-25 12:30:00,300032,500032,100032,200032,50032,76363,13636,3960,126474,4655405,834
2010-03-25 13:30:00,300037,500037,100037,200037,50037,81818,9090,12216,123462,4677927,832
2010-03-25 14:30:00,300042,500042,100042,200042,50042,87272,9090,30902,121204,4655405,834
2010-03-25 15:30:00,300044,500044,100044,200044,50044,92727,13636,24160,122710,4579391,842
2010-03-25 16:30:00,300047,500047,100047,200047,50047,98181,13636,36326,123462,4545608,845
2010-03-25 17:30:00,300050,500050,100050,200050,50050,98181,13636,17864,122710,4666666,833
2010-03-25 18:30:00,300050,500050,100050,200050,50050,98181,13636,23101,123462,4615990,838
2010-03-25 19:30:00,300048,500048,100048,200048,50048,103636,9090,26896,125345,4666666,833
2010-03-25 20:30:00,300045,500045,100045,200045,50045,109090,9090,6234,132120,4742680,825
2010-03-25 21:30:00,300041,500041,100041,200041,50041,109090,18181,845,140025,4756756,824
2010-03-25 22:30:00,300037,500037,100037,200037,50037,103636,27272,539,142283,4542792,845
2010-03-25 23:30:00,300035,500035,100035,200035,50035,103636,27272,0,143789,4286599,871
2010-03-26 00:30:00,300025,500025,100025,200025,50025,92727,31818,0,143036,4005067,899
2010-03-26 01:30:00,300020,500020,100020,200020,50020,81818,31818,0,137390,3830518,916
2010-03-26 02:30:00,300019,500019,100019,200019,50019,76363,27272,0,134002,3650337,934
2010-03-26 03:30:00,300018,500018,100018,200018,50018,70909,27272,0,132496,3594031,940
2010-03-26 04:30:00,300017,500017,100017,200017,50017,70909,27272,0,132120,3619369,938
2010-03-26 05:30:00,300016,500016,100016,200016,50016,65454,31818,0,128356,3709459,929
2010-03-26 06:30:00,300014,500014,100014,200014,50014,59999,31818,0,127603,3971283,902
2010-03-26 07:30:00,300013,500013,100013,200013,50013,54545,31818,0,127227,4438626,856
2010-03-26 08:30:00,300011,500011,100011,200011,50011,49090,27272,0,126474,4798986,820
2010-03-26 09:30:00,300009,500009,100009,200009,50009,38181,27272,0,126850,4829954,817
2010-03-26 10:30:00,300008,500008,100008,200008,50008,27272,27272,0,127227,4897522,810
2010-03-26 11:30:00,300009,500009,100009,200009,50009,16363,31818,0,127979,4897522,810
2010-03-26 12:30:00,300011,500011,100011,200011,50011,10909,36363,8251,129861,4880630,811
2010-03-26 13:30:00,300013,500013,100013,200013,50013,5454,36363,36568,131367,4846846,815
2010-03-26 14:30:00,300017,500017,100017,200017,50017,0,36363,45974,132496,4813063,818
2010-03-26 15:30:00,300020,500020,100020,200020,50020,0,31818,55530,131744,4689189,831
2010-03-26 16:30:00,300024,500024,100024,200024,50024,0,31818,67937,135131,4601914,839
2010-03-26 17:30:00,300026,500026,100026,200026,50026,5454,27272,69114,139648,4497747,850
2010-03-26 18:30:00,300028,500028,100028,200028,50028,5454,27272,81212,140777,4399211,860
2010-03-26 19:30:00,300029,500029,100029,200029,50029,5454,22727,70352,141154,4371058,862
