date,COAL,URANIUM,BIOMASS,GAS,OIL,GEOTHERMAL,WIND,SOLAR,HYDRO,ENERGY_DEMAND,MAX_ENERGY_PRICE,COAL_PRICE,URANIUM_PRICE,BIOMASS_PRICE,GAS_PRICE,OIL_PRICE
2017-03-12 16:30:00,1000566,1000306,1000361,1000325,1000093,166382,3656447,1234740,1085463,1024451,1024451,851222,705428,778021,1000215,995951
2017-03-12 17:30:00,1000561,1000443,1000439,1000156,999956,166382,3656447,2082006,1084808,1014755,1014755,851333,705752,777981,1000529,995937
2017-03-12 18:30:00,1000605,1000418,1000493,1000127,999956,166382,3656447,3037373,1084808,1013463,1013463,851445,706076,777942,1000844,995922
2017-03-12 19:30:00,1000465,1000342,1000414,1000346,999861,207978,3656447,2163906,1083499,1031560,1031560,851557,706400,777902,1001159,995908
2017-03-12 20:30:00,1000641,1000365,1000644,1000577,999845,207978,3199391,237151,1082844,1076158,1076158,851669,706724,777862,1001473,995893
2017-03-12 21:30:00,1000496,1000131,1000385,1000609,1000083,207978,2742335,531619,1080880,1102012,1102012,851780,707048,777822,1001788,995879
2017-03-12 22:30:00,1000465,1000151,1000436,1000628,1000182,207978,2285279,0,1082844,1085853,1085853,851892,707371,777782,1002102,995864
2017-03-12 23:30:00,1000360,999969,1000484,1000562,1000158,207978,2285279,0,1081535,1045133,1045133,852004,707695,777742,1002417,995850
2017-03-13 00:30:00,1000269,999944,1000531,1000604,1000198,207978,3199391,0,1080880,1003768,1003768,852116,708019,777702,1002731,995835
2017-03-13 01:30:00,1000415,1000006,1000483,1000304,1000245,207978,3199391,0,1079571,968219,968219,852206,708309,777669,1002980,995814
2017-03-13 02:30:00,1000447,999956,1000550,1000074,1000290,207978,3656447,0,1078916,947536,947536,852275,708564,777643,1003164,995787
2017-03-13 03:30:00,1000500,999866,1000582,1000247,1000203,207978,3656447,0,1079571,945597,945597,852323,708785,777624,1003282,995753
2017-03-13 04:30:00,1000428,999622,1000740,1000059,1000142,249573,3656447,0,1078261,955292,955292,852350,708972,777611,1003334,995712
2017-03-13 05:30:00,1000398,999701,1000992,1000054,1000086,249573,3656447,0,1078261,963048,963048,852355,709124,777605,1003321,995665
2017-03-13 06:30:00,1000366,999758,1001037,1000258,999941,249573,3656447,0,1079571,1007646,1007646,852339,709243,777606,1003243,995611
2017-03-13 07:30:00,1000102,999594,1000904,1000134,1000078,249573,3199391,0,1076297,1099426,1099426,852302,709326,777614,1003098,995551
2017-03-13 08:30:00,999995,999624,1000927,1000144,1000177,291169,2742335,0,1073024,1160829,1160829,852244,709376,777629,1002889,995485
2017-03-13 09:30:00,999879,999689,1001073,1000046,1000260,291169,2285279,0,1071715,1165999,1165999,852164,709391,777650,1002613,995411
2017-03-13 10:30:00,999887,999788,1001247,999932,1000353,249573,2285279,0,1071715,1160829,1160829,852063,709372,777678,1002273,995332
2017-03-13 11:30:00,999882,999910,1001301,999879,1000245,249573,2742335,0,1071060,1156951,1156951,851940,709319,777713,1001866,995245
2017-03-13 12:30:00,999897,999910,1001174,999892,1000628,207978,3199391,0,1067132,1147255,1147255,851796,709232,777755,1001395,995152
2017-03-13 13:30:00,999871,1000114,1001211,999876,1000522,207978,4113503,1174820,1065822,1131097,1131097,851631,709110,777804,1000857,995053
2017-03-13 14:30:00,999680,999955,1001063,999923,1000446,207978,4113503,2250634,1063204,1107829,1107829,851445,708954,777859,1000254,994947
2017-03-13 15:30:00,999373,1000013,1000953,999879,1000336,249573,4113503,3059293,1067132,1079390,1079390,851237,708764,777922,999586,994835
2017-03-13 16:30:00,999251,999668,1000935,999766,1000316,249573,3656447,3545488,1069751,1061292,1061292,851009,708539,777991,998852,994716
2017-03-13 17:30:00,999329,999609,1000990,999965,1000312,291169,3199391,3586446,1069751,1056121,1056121,850758,708280,778067,998052,994590
2017-03-13 18:30:00,999305,999629,1000871,999844,1000215,291169,2742335,3465856,1070405,1055475,1055475,850487,707987,778149,997187,994458
2017-03-13 19:30:00,999444,999775,1000855,999714,1000280,332765,2285279,2840235,1069751,1060646,1060646,850194,707659,778239,996257,994320
2017-03-13 20:30:00,999314,999717,1000561,999696,1000250,374360,1828223,1792958,1069096,1103304,1103304,849880,707298,778335,995261,994175
2017-03-13 21:30:00,999298,999636,1000665,999603,1000107,374360,1371167,788231,1069751,1092316,1092316,849545,706902,778438,994199,994023
2017-03-13 22:30:00,999388,999714,1000546,999608,999976,415956,1828223,0,1069751,1063231,1063231,849188,706471,778548,993072,993865
2017-03-13 23:30:00,999489,1000005,1000601,999634,999995,415956,1828223,0,1067787,1006353,1006353,848810,706007,778665,991879,993701
2017-03-14 00:30:00,999654,999865,1000556,999620,1000021,415956,1828223,0,1068441,943012,943012,848411,705508,778789,990621,993529
2017-03-14 01:30:00,999668,999828,1000606,999723,1000137,457552,1828223,0,1062549,888719,888719,848015,705013,778887,989380,993370
2017-03-14 02:30:00,999430,1000020,1000584,999892,1000213,457552,1828223,0,1054038,866743,866743,847624,704521,778959,988157,993222
2017-03-14 03:30:00,999453,1000159,1000555,999739,1000365,457552,1828223,0,1046837,864158,864158,847235,704033,779006,986952,993086
2017-03-14 04:30:00,999616,1000105,1000372,999816,1000411,457552,1828223,0,1044218,857694,857694,846851,703549,779027,985764,992962
2017-03-14 05:30:00,999532,1000049,1000261,999802,1000621,499147,1828223,0,1044873,877085,877085,846470,703069,779023,984594,992850
2017-03-14 06:30:00,999533,1000100,1000249,999581,1000628,499147,1828223,0,1043563,926207,926207,846092,702592,778993,983441,992749
2017-03-14 07:30:00,999665,1000121,1000499,999482,1000622,499147,1828223,0,1044218,1006999,1006999,845719,702119,778938,982306,992660
2017-03-14 08:30:00,999680,999959,1000602,999467,1000730,457552,1828223,0,1044218,1081975,1081975,845349,701650,778857,981188,992583
2017-03-14 09:30:00,999685,999987,1000468,999357,1000725,457552,1828223,0,1044218,1103951,1103951,844983,701184,778750,980089,992518
2017-03-14 10:30:00,999634,1000187,1000192,999385,1000626,415956,2285279,0,1046837,1131743,1131743,844620,700723,778618,979006,992464
2017-03-14 11:30:00,999678,1000220,1000155,999411,1000730,374360,3199391,0,1048801,1155658,1155658,844261,700264,778460,977942,992422
2017-03-14 12:30:00,999678,1000225,1000292,999389,1000416,332765,3656447,168770,1048801,1169877,1169877,843906,699810,778277,976895,992392
2017-03-14 13:30:00,999687,1000057,1000239,999221,1000627,332765,4570559,478205,1056657,1172463,1172463,843554,699359,778068,975865,992374
2017-03-14 14:30:00,999817,1000220,1000400,999251,1000645,291169,5027615,578949,1059276,1162768,1162768,843206,698912,777833,974853,992367
2017-03-14 15:30:00,999942,1000067,1000325,999395,1000640,291169,5484671,1990711,1061240,1148548,1148548,842862,698469,777573,973859,992372
2017-03-14 16:30:00,999997,1000209,1000549,999501,1000767,249573,5941727,1905971,1059276,1149194,1149194,842521,698029,777287,972882,992389
2017-03-14 17:30:00,999897,1000010,1000527,999440,1000651,249573,6398783,2808497,1057966,1156304,1156304,842184,697593,776976,971923,992418
2017-03-14 18:30:00,999906,999971,1000529,999601,1000669,207978,6855839,2212389,1057966,1164060,1164060,841851,697161,776639,970982,992458
2017-03-14 19:30:00,999824,999978,1000637,999613,1000504,207978,6855839,2101179,1058621,1169877,1169877,841521,696732,776276,970058,992510
2017-03-14 20:30:00,999839,1000178,1000602,999521,1000623,166382,6398783,1776970,1057966,1204133,1204133,841195,696307,775888,969152,992574
2017-03-14 21:30:00,999823,1000273,1000518,999522,1000558,166382,5941727,624921,1056657,1215121,1215121,840873,695886,775475,968263,992650
2017-03-14 22:30:00,999647,1000322,1000511,999465,1000494,166382,5484671,0,1057312,1168585,1168585,840554,695469,775036,967392,992737
2017-03-14 23:30:00,999591,1000269,1000436,999263,1000494,166382,5027615,0,1052074,1107182,1107182,840239,695055,774571,966539,992836
2017-03-15 00:30:00,999475,1000346,1000532,999328,1000407,124786,5027615,0,1049455,1066463,1066463,839927,694645,774080,965703,992947
2017-03-15 01:30:00,999449,1000337,1000580,999426,1000281,124786,5027615,0,1042909,1021219,1021219,839628,694308,773697,964882,993064
2017-03-15 02:30:00,999645,1000292,1000598,999372,1000236,124786,5027615,0,1039635,1008292,1008292,839341,694046,773420,964075,993186
2017-03-15 03:30:00,999741,1000189,1000391,999534,1000075,124786,5027615,0,1038326,997304,997304,839065,693857,773249,963283,993314
2017-03-15 04:30:00,999669,1000310,1000428,999468,1000077,124786,5027615,0,1034398,986963,986963,838802,693741,773185,962506,993448
2017-03-15 05:30:00,999669,1000347,1000299,999480,999752,124786,5027615,0,1031779,1013463,1013463,838550,693700,773228,961743,993588
2017-03-15 06:30:00,999761,1000311,1000334,999792,999887,124786,5027615,0,1031779,1058060,1058060,838311,693732,773378,960995,993733
2017-03-15 07:30:00,999787,1000289,1000272,999809,1000019,166382,5027615,0,1031124,1135621,1135621,838083,693837,773634,960261,993884
2017-03-15 08:30:00,999969,1000187,1000237,999682,999793,166382,5484671,0,1031124,1210597,1210597,837867,694017,773997,959542,994040
2017-03-15 09:30:00,999966,1000339,1000236,999667,999738,166382,5484671,0,1032434,1229987,1229987,837664,694270,774466,958838,994203
2017-03-15 10:30:00,999973,1000147,1000421,999634,999628,166382,5484671,0,1030470,1237097,1237097,837472,694596,775042,958148,994371
2017-03-15 11:30:00,1000062,1000119,1000585,999617,999624,166382,5941727,0,1031779,1239682,1239682,837292,694997,775725,957473,994545
2017-03-15 12:30:00,1000174,1000012,1000489,999692,999793,166382,5941727,265114,1031124,1237743,1237743,837125,695471,776514,956812,994725
2017-03-15 13:30:00,1000201,1000143,1000507,999791,999664,207978,6398783,741163,1029815,1226755,1226755,836969,696019,777410,956166,994910
2017-03-15 14:30:00,1000144,1000084,1000520,999803,999625,207978,6855839,865503,1029160,1223524,1223524,836825,696640,778413,955535,995101
2017-03-15 15:30:00,1000041,1000119,1000463,999795,999735,207978,6855839,1837961,1031779,1206072,1206072,836694,697335,779522,954918,995298
2017-03-15 16:30:00,1000137,1000144,1000294,999733,999755,207978,7312895,2567367,1037671,1178926,1178926,836574,698104,780738,954316,995500
2017-03-15 17:30:00,1000178,1000340,1000103,999887,1000009,207978,7312895,2676799,1039635,1171816,1171816,836466,698946,782061,953728,995708
2017-03-15 18:30:00,1000074,1000397,1000196,999796,999943,207978,7312895,2729977,1037016,1158243,1158243,836370,699862,783490,953155,995922
2017-03-15 19:30:00,1000123,1000278,1000102,999825,1000066,166382,6855839,2448597,1038981,1151133,1151133,836286,700852,785026,952597,996142
2017-03-15 20:30:00,1000288,1000341,1000312,999567,1000014,166382,6398783,2293496,1040290,1185390,1185390,836215,701916,786669,952053,996367
2017-03-15 21:30:00,1000375,1000343,1000282,999660,1000091,124786,5941727,1030582,1040290,1206719,1206719,836155,703053,788418,951524,996599
2017-03-15 22:30:00,1000397,1000228,1000278,999806,1000170,124786,5027615,610788,1042254,1160829,1160829,836107,704264,790274,951009,996835
2017-03-15 23:30:00,1000374,1000211,1000334,999869,1000178,124786,4570559,0,1047491,1098780,1098780,836071,705548,792236,950509,997078
2017-03-16 00:30:00,1000353,1000365,1000285,999891,1000149,124786,4113503,0,1049455,1048365,1048365,836047,706907,794306,950024,997326
2017-03-16 01:30:00,1000383,1000483,1000214,999957,1000042,166382,3656447,0,1048146,1010877,1010877,836018,708274,796393,949541,997563
2017-03-16 02:30:00,1000641,1000311,1000064,999971,999917,166382,3656447,0,1048146,977914,977914,835984,709651,798498,949059,997789
2017-03-16 03:30:00,1000612,1000354,1000236,1000045,999964,166382,3656447,0,1046182,965633,965633,835945,711038,800621,948578,998004
2017-03-16 04:30:00,1000514,1000250,1000264,1000216,999859,166382,3656447,0,1038326,952707,952707,835901,712434,802762,948100,998208
2017-03-16 05:30:00,1000369,1000287,1000309,1000044,999910,166382,3656447,0,1035707,975329,975329,835852,713840,804921,947623,998401
2017-03-16 06:30:00,1000236,1000291,1000128,999900,999829,166382,3656447,0,1033743,1030268,1030268,835798,715255,807097,947148,998582
2017-03-16 07:30:00,1000342,1000481,1000017,999779,999662,166382,3656447,0,1029815,1111060,1111060,835739,716679,809292,946674,998752
2017-03-16 08:30:00,1000267,1000565,999880,999696,999797,166382,3199391,0,1024577,1168585,1168585,835676,718113,811505,946202,998911
2017-03-16 09:30:00,1000297,1000379,1000050,999804,999858,166382,3199391,0,1026542,1177633,1177633,835607,719557,813736,945732,999059
2017-03-16 10:30:00,1000379,1000468,999967,999980,999954,166382,3199391,0,1024577,1178926,1178926,835533,721009,815984,945264,999196
2017-03-16 11:30:00,1000277,1000471,999828,1000053,1000012,166382,3656447,0,1021959,1180865,1180865,835454,722472,818251,944797,999322
2017-03-16 12:30:00,1000245,1000507,999932,1000062,999947,166382,4113503,357522,1020649,1175048,1175048,835370,723944,820535,944332,999436
2017-03-16 13:30:00,1000145,1000588,999721,1000031,999880,166382,4570559,695173,1021304,1155012,1155012,835281,725425,822838,943868,999540
2017-03-16 14:30:00,1000158,1000583,999550,1000015,999927,166382,5027615,2142129,1021959,1144024,1144024,835188,726916,825158,943407,999632
2017-03-16 15:30:00,1000386,1000524,999559,1000047,999862,166382,5027615,2902026,1016721,1129158,1129158,835089,728416,827496,942946,999713
2017-03-16 16:30:00,1000375,1000470,999523,1000058,999766,166382,5484671,2421427,1022613,1096194,1096194,834985,729926,829852,942488,999783
2017-03-16 17:30:00,1000389,1000443,999697,1000095,999871,166382,5484671,3298316,1022613,1072926,1072926,834876,731445,832227,942031,999842
2017-03-16 18:30:00,1000427,1000528,999712,1000195,999775,166382,5484671,2752555,1023268,1056121,1056121,834762,732973,834619,941576,999889
2017-03-16 19:30:00,1000439,1000521,999601,1000220,999705,166382,5027615,3025271,1025887,1065816,1065816,834644,734512,837029,941123,999926
2017-03-16 20:30:00,1000291,1000347,999605,1000509,999764,166382,4570559,2652343,1024577,1109121,1109121,834520,736059,839457,940672,999951
2017-03-16 21:30:00,1000355,1000456,999784,1000641,999639,166382,4113503,1607787,1023923,1123987,1123987,834391,737616,841903,940222,999965
2017-03-16 22:30:00,1000487,1000395,999811,1000439,999660,166382,2742335,626682,1023268,1098780,1098780,834257,739183,844367,939773,999968
2017-03-16 23:30:00,1000438,1000313,999728,1000431,999667,166382,2285279,0,1024577,1041255,1041255,834119,740759,846848,939327,999960
2017-03-17 00:30:00,1000327,1000218,999738,1000303,999681,166382,2285279,0,1025887,993426,993426,833975,742344,849348,938882,999941
2017-03-17 01:30:00,1000217,1000180,999803,1000165,999853,166382,2285279,0,1025232,955938,955938,833834,743888,851750,938499,999921
2017-03-17 02:30:00,1000053,1000141,999899,1000148,999836,166382,2742335,0,1023268,935902,935902,833694,745389,854056,938177,999900
2017-03-17 03:30:00,1000035,1000140,999701,1000047,999793,166382,3656447,0,1019995,941073,941073,833558,746849,856263,937918,999878
2017-03-17 04:30:00,1000302,1000256,999737,999937,1000028,166382,4113503,0,1017376,935902,935902,833423,748267,858374,937720,999856
2017-03-17 05:30:00,1000531,1000200,999696,1000064,1000114,166382,4570559,0,1010174,961109,961109,833291,749643,860387,937584,999833
2017-03-17 06:30:00,1000540,1000153,999849,1000072,1000153,166382,4570559,0,1009520,1013463,1013463,833161,750977,862302,937510,999809
2017-03-17 07:30:00,1000304,1000147,999830,1000117,1000042,166382,4113503,0,1008210,1089085,1089085,833034,752269,864121,937498,999784
2017-03-17 08:30:00,1000479,1000284,999821,1000250,999975,166382,3656447,0,1009520,1144024,1144024,832909,753519,865842,937547,999759
2017-03-17 09:30:00,1000496,1000259,999719,1000480,999863,166382,3656447,0,1007556,1151780,1151780,832786,754728,867465,937658,999732
2017-03-17 10:30:00,1000307,1000171,999723,1000249,999716,207978,3199391,0,1012139,1142085,1142085,832666,755894,868992,937831,999706
2017-03-17 11:30:00,1000426,1000053,999723,1000141,999864,207978,2285279,0,1016067,1125926,1125926,832548,757019,870421,938066,999678
2017-03-17 12:30:00,1000439,999976,999500,999889,999987,207978,1828223,434028,1012793,1115585,1115585,832432,758101,871752,938363,999649
2017-03-17 13:30:00,1000590,999883,999587,1000002,1000119,207978,1828223,1139947,1018031,1089085,1089085,832318,759142,872986,938721,999620
2017-03-17 14:30:00,1000488,999867,999546,999867,1000100,207978,2285279,1991208,1014757,1089731,1089731,832207,760141,874123,939141,999590
2017-03-17 15:30:00,1000253,999850,999654,999613,1000036,249573,2285279,2769511,1015412,1094902,1094902,832099,761098,875163,939623,999559
2017-03-17 16:30:00,1000233,999907,999737,999530,1000137,291169,2285279,3243764,1015412,1078743,1078743,831992,762013,876105,940167,999527
2017-03-17 17:30:00,1000175,999868,999758,999351,1000104,374360,2285279,2237689,1018031,1082621,1082621,831888,762886,876950,940773,999495
2017-03-17 18:30:00,1000181,999624,999739,999404,1000255,457552,2285279,943273,1014103,1080682,1080682,831786,763717,877698,941440,999462
2017-03-17 19:30:00,1000199,999782,999820,999489,1000361,540743,2285279,214254,1014103,1070341,1070341,831687,764507,878348,942169,999428
2017-03-17 20:30:00,1000316,999820,999635,999705,1000302,623934,2285279,894755,1013448,1078743,1078743,831590,765254,878901,942960,999393
2017-03-17 21:30:00,1000370,999677,999458,999683,1000292,623934,1828223,375423,1006246,1077451,1077451,831495,765960,879356,943813,999358
2017-03-17 22:30:00,1000309,999819,999374,999686,1000294,623934,1371167,148620,999045,1046426,1046426,831402,766623,879714,944727,999322
2017-03-17 23:30:00,1000367,999625,999341,999795,1000284,665530,1371167,0,994462,1000536,1000536,831312,767245,879975,945703,999285
2017-03-18 00:30:00,1000506,999461,999363,999970,1000257,665530,1828223,0,990534,953999,953999,831224,767825,880138,946741,999247
2017-03-18 01:30:00,1000615,999457,999315,1000175,1000063,665530,1828223,0,984642,912634,912634,831131,768389,880326,947771,999207
2017-03-18 02:30:00,1000639,999560,999211,1000316,1000135,623934,1828223,0,985297,886780,886780,831032,768938,880537,948792,999165
2017-03-18 03:30:00,1000679,999342,999414,1000190,1000259,623934,1828223,0,987915,871268,871268,830927,769470,880771,949805,999120
2017-03-18 04:30:00,1000390,999334,999113,1000196,1000064,623934,1828223,0,989225,860926,860926,830816,769988,881030,950809,999074
2017-03-18 05:30:00,1000225,999213,999182,1000082,1000006,623934,1371167,0,989879,873207,873207,830700,770489,881312,951805,999025
2017-03-18 06:30:00,1000348,999123,999245,1000085,1000061,623934,1371167,0,989879,884841,884841,830578,770975,881618,952793,998975
2017-03-18 07:30:00,1000427,999026,999449,1000277,1000108,540743,1371167,0,990534,906816,906816,830451,771445,881948,953772,998922
2017-03-18 08:30:00,1000089,998962,999723,1000315,999956,457552,1371167,0,990534,943658,943658,830318,771899,882301,954743,998866
2017-03-18 09:30:00,1000140,999099,999712,1000194,999889,374360,1371167,0,989225,970158,970158,830179,772338,882679,955705,998809
2017-03-18 10:30:00,1000168,999152,999718,1000287,1000070,332765,1828223,0,991189,995365,995365,830035,772761,883080,956659,998749
2017-03-18 11:30:00,999990,999235,999602,1000162,999979,291169,1828223,0,990534,1021219,1021219,829885,773169,883504,957604,998688
2017-03-18 12:30:00,999831,999233,999755,1000463,999797,332765,2285279,571111,987915,1014755,1014755,829729,773561,883953,958541,998624
2017-03-18 13:30:00,999898,999336,999581,1000526,999741,415956,2285279,338535,993807,1001182,1001182,829568,773937,884425,959469,998558
2017-03-18 14:30:00,1000079,999298,999777,1000669,999892,415956,2285279,969230,991189,993426,993426,829401,774297,884921,960390,998490
2017-03-18 15:30:00,1000275,999303,999728,1000768,999987,457552,2285279,659145,989879,979207,979207,829228,774642,885441,961301,998419
2017-03-18 16:30:00,1000463,999141,999645,1000755,999855,499147,2285279,338156,993807,962402,962402,829050,774971,885985,962204,998347
2017-03-18 17:30:00,1000537,999265,999556,1000786,999777,499147,2285279,1084965,982678,956585,956585,828866,775285,886552,963099,998272
2017-03-18 18:30:00,1000502,999361,999574,1000721,999724,499147,2285279,1376559,988570,964341,964341,828676,775582,887143,963986,998195
2017-03-18 19:30:00,1000487,999180,999455,1000615,999660,499147,2285279,346103,987261,986316,986316,828481,775864,887758,964864,998116
2017-03-18 20:30:00,1000428,999131,999613,1000354,999705,457552,2285279,1196252,986606,1007646,1007646,828280,776131,888396,965733,998034
2017-03-18 21:30:00,1000400,999348,999745,1000364,999775,457552,2285279,69982,986606,1003121,1003121,828073,776382,889059,966594,997951
2017-03-18 22:30:00,1000376,999192,999843,1000388,999860,457552,2285279,224957,987915,985670,985670,827861,776617,889745,967447,997865
2017-03-18 23:30:00,1000354,999658,999877,1000357,999835,415956,2285279,0,987261,944951,944951,827643,776836,890454,968291,997777
2017-03-19 00:30:00,1000356,999834,999825,1000104,999882,415956,1828223,0,989879,907463,907463,827420,777040,891188,969127,997687
2017-03-19 01:30:00,1000216,999883,999745,999967,999981,415956,1828223,0,991189,879670,879670,827196,777244,891922,969963,997597
2017-03-19 02:30:00,1000050,999752,999771,999845,999888,415956,1828223,0,993807,853170,853170,826972,777447,892655,970799,997507
2017-03-19 03:30:00,999941,999949,999825,1000044,999750,415956,1828223,0,994462,838951,838951,826749,777651,893389,971635,997417
2017-03-19 04:30:00,1000209,1000042,999927,999955,999841,374360,1828223,0,995117,839597,839597,826525,777855,894122,972470,997327
2017-03-19 05:30:00,1000264,1000239,999987,1000114,999793,374360,1828223,0,994462,836365,836365,826302,778058,894856,973306,997237
2017-03-19 06:30:00,1000262,1000346,999841,1000229,999811,374360,1828223,0,997081,844768,844768,826078,778262,895590,974142,997147
2017-03-19 07:30:00,1000198,1000347,999726,1000184,999886,332765,1828223,0,999700,873207,873207,825855,778466,896323,974978,997057
2017-03-19 08:30:00,1000352,1000530,999466,1000041,999862,332765,1828223,0,999045,886134,886134,825631,778670,897057,975814,996967
2017-03-19 09:30:00,1000175,1000484,999390,1000040,1000023,332765,1828223,0,998390,914573,914573,825407,778873,897790,976650,996877
2017-03-19 10:30:00,1000221,1000523,999490,999950,1000112,332765,1828223,0,997736,950768,950768,825184,779077,898524,977485,996787
2017-03-19 11:30:00,1000234,1000507,999483,1000113,999905,332765,1828223,0,997736,960463,960463,824960,779281,899257,978321,996697
2017-03-19 12:30:00,1000213,1000628,999442,999908,999915,332765,2285279,611959,996426,964987,964987,824737,779485,899991,979157,996607
2017-03-19 13:30:00,1000193,1000521,999620,999795,1000101,291169,2285279,709837,996426,968219,968219,824513,779688,900725,979993,996517
2017-03-19 14:30:00,1000168,1000536,999565,999728,1000109,291169,2285279,730645,996426,961109,961109,824290,779892,901458,980829,996427
2017-03-19 15:30:00,999976,1000602,999501,999699,1000152,291169,2285279,1060922,997081,952707,952707,824066,780096,902192,981665,996337
2017-03-19 16:30:00,999836,1000635,999512,999856,1000296,291169,2285279,935915,996426,936548,936548,823842,780300,902925,982501,996247
2017-03-19 17:30:00,999815,1000479,999523,999891,1000355,291169,2285279,705649,995771,939780,939780,823619,780503,903659,983336,996157
2017-03-19 18:30:00,999824,1000397,999504,999965,1000411,332765,2285279,1651459,996426,949475,949475,823395,780707,904393,984172,996067
2017-03-19 19:30:00,999757,1000612,999615,1000001,1000527,332765,2285279,790573,997081,963694,963694,823172,780911,905126,985008,995977
2017-03-19 20:30:00,999796,1000755,999614,999997,1000415,332765,1828223,854943,996426,992780,992780,822948,781114,905860,985844,995887
2017-03-19 21:30:00,999800,1000706,999578,999863,1000413,332765,1371167,368099,995117,990841,990841,822725,781318,906593,986680,995797
2017-03-19 22:30:00,999845,1000815,999472,1000050,1000354,332765,1828223,140630,995771,972097,972097,822501,781522,907327,987516,995707
2017-03-19 23:30:00,1000016,1000557,999572,1000081,1000394,332765,2285279,0,1003628,928792,928792,822278,781726,908060,988351,995617
2017-03-20 00:30:00,999979,1000524,999593,1000188,1000303,332765,2742335,0,1006246,878377,878377,822054,781929,908794,989187,995527
2017-03-20 01:30:00,1000107,1000534,999641,1000029,1000315,332765,3199391,0,1010829,840890,840890,821831,782142,909508,990035,995431
2017-03-20 02:30:00,1000265,1000716,999865,1000092,1000360,332765,3656447,0,1012793,827316,827316,821609,782363,910203,990894,995327
2017-03-20 03:30:00,1000253,1000770,999714,1000083,1000454,374360,2742335,0,1014757,816329,816329,821387,782593,910879,991765,995216
2017-03-20 04:30:00,1000261,1000666,999824,1000306,1000456,374360,1371167,0,1018031,816975,816975,821166,782832,911536,992649,995098
2017-03-20 05:30:00,1000479,1000540,999803,1000190,1000426,374360,914111,0,1019340,838951,838951,820946,783080,912173,993543,994973
2017-03-20 06:30:00,1000377,1000603,1000005,1000045,1000359,374360,2285279,0,1019995,887426,887426,820727,783337,912791,994450,994841
2017-03-20 07:30:00,1000447,1000623,1000033,1000082,1000374,415956,3199391,0,1023923,980499,980499,820508,783602,913390,995368,994702
2017-03-20 08:30:00,1000407,1000435,1000263,1000206,1000450,415956,2742335,0,1023923,1027036,1027036,820289,783877,913969,996299,994557
2017-03-20 09:30:00,1000421,1000226,1000406,1000275,1000500,499147,2285279,0,1027196,1043194,1043194,820072,784160,914529,997241,994404
2017-03-20 10:30:00,1000532,1000145,1000366,1000530,1000380,582338,1828223,0,1023923,1040609,1040609,819855,784452,915070,998194,994244
2017-03-20 11:30:00,1000641,1000192,1000558,1000459,1000560,540743,1371167,0,1025232,1027036,1027036,819639,784752,915592,999160,994078
2017-03-20 12:30:00,1000743,1000225,1000594,1000625,1000532,499147,1371167,475711,1024577,1026390,1026390,819423,785062,916094,1000137,993904
2017-03-20 13:30:00,1000691,1000082,1000589,1000698,1000542,540743,1371167,1445607,1025887,1025743,1025743,819208,785380,916577,1001127,993724
2017-03-20 14:30:00,1000392,999999,1000405,1000764,1000240,582338,1371167,2228941,1026542,1013463,1013463,818994,785707,917041,1002128,993536
2017-03-20 15:30:00,1000465,999898,1000427,1000607,1000324,665530,1828223,2384093,1025232,978560,978560,818780,786043,917485,1003140,993342
2017-03-20 16:30:00,1000363,999984,1000584,1000540,1000314,707125,2285279,2142929,1029815,971451,971451,818567,786388,917911,1004165,993140
