date,COAL,URANIUM,BIOMASS,GAS,OIL,GEOTHERMAL,WIND,SOLAR,HYDRO,ENERGY_DEMAND,MAX_ENERGY_PRICE,COAL_PRICE,URANIUM_PRICE,BIOMASS_PRICE,GAS_PRICE,OIL_PRICE
2014-11-03 05:30:00,569,4155,-1676,-9966,-2276,771673,193842,0,946433,797953,1161096,1005693,908449,934833,1103427,1075236
2014-11-03 06:30:00,1004,3583,-147,-10172,-1602,881912,193842,0,947738,839981,1110247,1005482,907894,935074,1104348,1075173
2014-11-03 07:30:00,2319,629,113,-9856,-1546,992151,193842,0,945780,941797,1008243,1005272,907339,935316,1105270,1075110
2014-11-03 08:30:00,2244,741,-1349,-9624,-1880,992151,193842,0,945780,953636,997976,1005061,906784,935557,1106192,1075047
2014-11-03 09:30:00,1198,179,-967,-9744,-1469,1102390,193842,0,952960,987970,969765,1004851,906229,935798,1107113,1074984
2014-11-03 10:30:00,263,1999,48,-9201,-521,1102390,193842,0,954265,980274,975894,1004640,905674,936040,1108035,1074921
2014-11-03 11:30:00,533,1225,632,-9386,-665,1102390,193842,0,955571,977906,977802,1004430,905119,936281,1108957,1074858
2014-11-03 12:30:00,1210,-398,867,-8381,1324,1102390,193842,0,957529,976722,978760,1004219,904563,936523,1109878,1074795
2014-11-03 13:30:00,470,-1742,1502,-7964,1797,1212629,193842,3075354,956876,960740,991952,1004009,904008,936764,1110800,1074732
2014-11-03 14:30:00,265,-3424,362,-8370,2035,1322868,387685,5435259,956876,967843,986028,1003799,903453,937006,1111722,1074669
2014-11-03 15:30:00,-136,-4279,221,-6621,1034,1322868,387685,7363691,962098,951860,999497,1003588,902898,937247,1112643,1074606
2014-11-03 16:30:00,-248,-4239,12,-6231,3785,1433107,387685,3433323,969930,934694,1014545,1003378,902343,937489,1113565,1074543
2014-11-03 17:30:00,1112,-6055,-1514,-6054,4564,1543347,387685,5916337,971236,947717,1003073,1003167,901788,937730,1114487,1074480
2014-11-03 18:30:00,1095,-6831,-1819,-4502,5010,1543347,387685,5233907,973194,999217,960997,1002957,901233,937971,1115408,1074417
2014-11-03 19:30:00,-1625,-7832,-1818,-5373,1810,1653586,387685,5621004,973847,998033,961910,1002746,900678,938213,1116330,1074354
2014-11-03 20:30:00,-2648,-8228,-4450,-5233,1234,1763825,193842,3257802,967972,987378,970233,1002536,900123,938454,1117252,1074291
2014-11-03 21:30:00,-1361,-8233,-4592,-2771,738,1874064,193842,0,971889,976131,979240,1002325,899567,938696,1118173,1074228
2014-11-03 22:30:00,-2622,-8842,-6948,-2965,-222,1984303,193842,0,972541,917527,1030232,1002115,899012,938937,1119095,1074165
2014-11-03 23:30:00,-4184,-8997,-7333,-2772,1276,1874064,193842,0,972541,866027,1081550,1001904,898457,939179,1120016,1074102
2014-11-04 00:30:00,-4833,-10949,-7562,-1737,949,1653586,193842,0,971236,803280,1154312,1001694,897902,939420,1120938,1074039
2014-11-04 01:30:00,-3741,-10204,-6009,-1801,1272,1653586,193842,0,969278,765987,1204083,1001483,897347,939661,1121860,1073976
2014-11-04 02:30:00,-1807,-9860,-8225,683,3076,1543347,193842,0,969930,748820,1228920,1001273,896792,939903,1122781,1073913
2014-11-04 03:30:00,-2350,-10766,-7235,1332,3097,1543347,193842,0,970583,752964,1222805,1001063,896237,940144,1123703,1073850
2014-11-04 04:30:00,-840,-10083,-6864,1768,4136,1433107,193842,0,963403,748820,1228920,1000852,895682,940386,1124625,1073787
2014-11-04 05:30:00,-1226,-9642,-6597,2379,3897,1433107,193842,0,961445,764803,1205755,1000642,895126,940627,1125546,1073724
2014-11-04 06:30:00,-1120,-10104,-7108,3579,2747,1322868,193842,0,960792,810976,1144694,1000431,894571,940869,1126468,1073661
2014-11-04 07:30:00,-2092,-9382,-7881,3519,2793,1102390,193842,0,956223,880826,1066104,1000221,894016,941110,1127390,1073598
2014-11-04 08:30:00,-1426,-7303,-8119,3461,3924,992151,193842,0,951654,915751,1031892,1000010,893461,941351,1128311,1073535
2014-11-04 09:30:00,-298,-7224,-8398,3724,4337,992151,193842,0,948391,892073,1054755,999800,892906,941593,1129233,1073472
2014-11-04 10:30:00,-428,-9560,-9322,3282,3593,1102390,193842,0,947738,937654,1011906,999589,892351,941834,1130155,1073409
2014-11-04 11:30:00,-274,-10357,-9023,3013,4881,1212629,193842,0,951654,944165,1006167,999379,891796,942076,1131076,1073346
2014-11-04 12:30:00,-718,-10267,-9309,2234,4065,1322868,193842,0,947738,944757,1005649,999168,891241,942317,1131998,1073283
2014-11-04 13:30:00,506,-9474,-9829,1095,3826,1543347,193842,2588867,947085,950677,1000516,998958,890686,942559,1132919,1073220
2014-11-04 14:30:00,200,-7324,-9376,497,3747,1543347,387685,5342670,958182,957780,994450,998747,890130,942800,1133841,1073157
2014-11-04 15:30:00,466,-6818,-9569,-536,4943,1543347,387685,5662419,951002,947717,1003073,998537,889575,943041,1134763,1073094
2014-11-04 16:30:00,39,-5900,-8448,-641,5087,1543347,387685,6176308,943822,937062,1012433,998326,889020,943283,1135684,1073031
2014-11-04 17:30:00,1390,-5569,-9021,-678,5406,1543347,387685,8296332,947738,935878,1013487,998116,888465,943524,1136606,1072968
2014-11-04 18:30:00,2807,-6037,-8572,-1757,4174,1433107,387685,7389421,957529,990337,967900,997906,887910,943766,1137528,1072905
2014-11-04 19:30:00,4183,-4817,-8656,-1357,6174,1322868,387685,5595893,964709,1000401,960087,997695,887355,944007,1138449,1072842
2014-11-04 20:30:00,4458,-3540,-7439,-86,6395,1212629,387685,2371006,963403,980866,975419,997485,886800,944249,1139371,1072779
2014-11-04 21:30:00,3416,-2842,-5835,-1228,7226,1322868,193842,0,957529,956596,995454,997274,886245,944490,1140293,1072716
2014-11-04 22:30:00,4213,-3040,-4446,352,5391,1653586,193842,0,952307,909240,1038045,997064,885690,944732,1141214,1072653
2014-11-04 23:30:00,5667,-2366,-3025,-639,2965,1874064,193842,0,950349,851820,1096955,996853,885134,944973,1142136,1072590
2014-11-05 00:30:00,4112,-260,-1512,-2787,1308,2094542,193842,0,949696,803872,1153565,996643,884579,945214,1143058,1072527
2014-11-05 01:30:00,2678,-805,-1314,-2785,1365,2204781,193842,0,955571,763619,1207432,996357,884160,944993,1145979,1072349
2014-11-05 02:30:00,1456,-1073,1462,-2682,-165,2204781,193842,0,949696,742309,1238688,996072,883741,944772,1148900,1072171
2014-11-05 03:30:00,74,-426,2448,-3076,199,2425259,193842,0,949696,723958,1267312,995787,883322,944551,1151820,1071994
2014-11-05 04:30:00,-1382,-883,1670,-3720,-319,2535498,193842,0,948391,723958,1267312,995501,882903,944330,1154741,1071816
2014-11-05 05:30:00,-2494,-1596,2999,-908,-882,2645737,193842,0,951654,748229,1229800,995216,882485,944109,1157662,1071638
2014-11-05 06:30:00,-2662,-956,2510,-1406,-913,2645737,193842,0,953613,787297,1174979,994931,882066,943888,1160583,1071460
2014-11-05 07:30:00,-1649,1300,3072,-1528,-1743,2204781,193842,0,955571,858924,1089180,994645,881647,943667,1163504,1071283
2014-11-05 08:30:00,-1798,2800,4030,-2016,-2903,1543347,193842,0,954918,905096,1042013,994360,881228,943446,1166425,1071105
2014-11-05 09:30:00,-3852,2044,4529,-3143,-4213,1102390,193842,0,945127,932326,1016670,994075,880809,943225,1169346,1070927
2014-11-05 10:30:00,-3426,2830,4651,-2466,-3120,881912,193842,0,954918,960148,992450,993789,880390,943004,1172267,1070750
2014-11-05 11:30:00,-2489,3379,5049,-2306,-3709,881912,193842,0,956876,963108,989967,993504,879971,942783,1175188,1070572
2014-11-05 12:30:00,-3879,6028,5262,-3360,-6358,771673,193842,0,960140,965475,987992,993219,879552,942562,1178109,1070394
2014-11-05 13:30:00,-5231,5200,4399,-1082,-5509,881912,193842,1020748,960792,966659,987009,992933,879133,942341,1181030,1070217
2014-11-05 14:30:00,-4623,5148,4729,-463,-6895,881912,193842,2781180,962098,954820,996965,992648,878714,942120,1183951,1070039
2014-11-05 15:30:00,-6110,5070,5290,99,-7003,881912,193842,4009308,962098,946533,1004101,992363,878295,941899,1186872,1069861
2014-11-05 16:30:00,-7019,7643,6048,-9,-6148,881912,193842,4910501,962751,939429,1010332,992077,877876,941678,1189793,1069684
2014-11-05 17:30:00,-8729,7178,7684,746,-6245,992151,193842,4019094,960140,948901,1002048,991792,877457,941457,1192714,1069506
2014-11-05 18:30:00,-8038,7635,6766,2324,-4663,992151,193842,4647954,957529,1016975,947597,991507,877038,941236,1195635,1069328
2014-11-05 19:30:00,-8385,5980,6294,2388,-5351,992151,193842,3441023,956876,1003952,957372,991221,876619,941015,1198556,1069151
2014-11-05 20:30:00,-7789,6803,8142,2889,-6963,992151,193842,1755409,957529,989745,968366,990936,876200,940794,1201477,1068973
2014-11-05 21:30:00,-8437,6808,6649,3998,-7159,992151,193842,0,955571,958964,993449,990651,875781,940573,1204398,1068795
2014-11-05 22:30:00,-8748,6306,6267,1832,-6489,992151,193842,0,956223,940021,1009809,990365,875362,940352,1207319,1068617
2014-11-05 23:30:00,-9439,7982,6267,2363,-5829,992151,193842,0,955571,868987,1078413,990080,874943,940131,1210240,1068440
2014-11-06 00:30:00,-8352,6177,5633,4798,-3089,992151,193842,0,956876,811568,1143962,989795,874524,939910,1213161,1068262
2014-11-06 01:30:00,-7817,5926,5960,5831,-4589,992151,193842,0,951002,772499,1194994,990586,876333,940219,1213312,1068519
2014-11-06 02:30:00,-7711,8872,5259,4934,-5682,1212629,193842,0,949044,751780,1224544,991376,878142,940528,1213463,1068777
2014-11-06 03:30:00,-5404,8411,4256,3839,-5801,1543347,193842,0,947085,747045,1231564,992167,879951,940837,1213614,1069034
2014-11-06 04:30:00,-3403,9615,4115,6031,-5349,1984303,193842,0,947738,732838,1253255,992958,881760,941146,1213765,1069292
2014-11-06 05:30:00,-3060,9851,3763,2463,-5276,2204781,193842,0,947085,752964,1222805,993749,883570,941455,1213916,1069549
2014-11-06 06:30:00,-3690,9595,4700,2826,-4188,2425259,387685,0,947738,815119,1139601,994540,885379,941764,1214067,1069807
2014-11-06 07:30:00,-3835,6786,3251,3927,-3632,2425259,387685,0,947738,873131,1074062,995331,887188,942072,1214218,1070064
2014-11-06 08:30:00,-4958,4934,1692,3931,-2984,2315020,193842,0,947738,937062,1012433,996122,888997,942381,1214369,1070321
2014-11-06 09:30:00,-4207,5127,163,3375,-3127,2204781,193842,0,949044,969027,985051,996913,890806,942690,1214520,1070579
2014-11-06 10:30:00,-4898,5912,366,2578,-3279,2094542,193842,0,949696,969027,985051,997704,892615,942999,1214671,1070836
2014-11-06 11:30:00,-5878,7239,-344,4234,-4826,1984303,193842,0,949044,987378,970233,998494,894424,943308,1214822,1071094
2014-11-06 12:30:00,-3315,5641,-930,4497,-3017,1874064,0,0,947738,987378,970233,999285,896233,943617,1214973,1071351
2014-11-06 13:30:00,-1455,4994,-564,3788,-3459,1763825,193842,892951,950349,966067,987500,1000076,898042,943926,1215124,1071609
2014-11-06 14:30:00,-2193,4219,-1778,4151,-2929,1653586,193842,257215,949044,973763,981166,1000867,899851,944235,1215275,1071866
2014-11-06 15:30:00,-113,3888,-964,3293,-3701,1543347,387685,636457,951654,963700,989472,1001658,901660,944543,1215426,1072123
2014-11-06 16:30:00,1889,2729,-2251,4800,-5635,1543347,387685,2393825,956876,972579,982133,1002449,903469,944852,1215577,1072381
2014-11-06 17:30:00,2282,4229,-2637,4395,-7118,1653586,387685,2035366,962098,1005728,956022,1003240,905278,945161,1215728,1072638
2014-11-06 18:30:00,2137,4501,-2525,3638,-8263,1653586,387685,3008416,965361,1027630,939806,1004031,907087,945470,1215879,1072896
2014-11-06 19:30:00,2520,5805,-3496,3175,-8441,1763825,387685,163544,967320,1027630,939806,1004821,908896,945779,1216030,1073153
2014-11-06 20:30:00,2465,5392,-3773,3441,-7271,1653586,387685,990099,966667,1002176,958727,1005612,910705,946088,1216181,1073411
2014-11-06 21:30:00,2215,5807,-4481,3289,-8892,1653586,193842,0,967320,973763,981166,1006403,912514,946397,1216332,1073668
2014-11-06 22:30:00,2747,5897,-5537,4555,-8142,1653586,193842,0,967972,918711,1029129,1007194,914323,946706,1216483,1073926
2014-11-06 23:30:00,3095,3088,-6575,4333,-6915,1653586,193842,0,967320,883786,1063086,1007985,916132,947014,1216634,1074183
2014-11-07 00:30:00,5458,3481,-7392,2355,-7602,1653586,193842,0,968625,836430,1114318,1008776,917941,947323,1216785,1074440
2014-11-07 01:30:00,5528,3306,-6886,2600,-6223,1653586,193842,0,966667,796177,1163380,1009130,917801,947520,1216108,1074364
2014-11-07 02:30:00,6418,465,-5698,3903,-5049,1653586,193842,0,965361,777826,1187688,1009484,917660,947716,1215432,1074289
2014-11-07 03:30:00,6248,-95,-5136,3486,-2172,1653586,193842,0,958834,773682,1193360,1009838,917520,947913,1214756,1074213
2014-11-07 04:30:00,5303,-1096,-5714,1492,-1802,1543347,193842,0,952960,768947,1199930,1010193,917380,948109,1214079,1074137
2014-11-07 05:30:00,5846,-1457,-5223,2664,-1599,1433107,193842,0,959487,764211,1206593,1010547,917239,948306,1213403,1074061
2014-11-07 06:30:00,5618,-2282,-5096,2485,-960,1433107,193842,0,955571,838797,1111599,1010901,917099,948502,1212726,1073985
2014-11-07 07:30:00,5928,-1961,-2637,3133,-1299,1543347,387685,0,956876,926406,1022036,1011255,916958,948699,1212050,1073909
2014-11-07 08:30:00,6909,-1513,-923,3795,-2082,1433107,387685,0,954265,956004,995957,1011609,916818,948895,1211374,1073833
2014-11-07 09:30:00,6419,-1310,-427,4823,-1568,1322868,581528,0,955571,1012832,950676,1011963,916677,949092,1210697,1073757
2014-11-07 10:30:00,5977,-976,-1047,5348,-1816,1102390,387685,0,955571,1033550,935556,1012317,916537,949288,1210021,1073682
2014-11-07 11:30:00,5977,-1914,-1500,4519,-182,881912,387685,0,954918,1034142,935134,1012672,916396,949485,1209345,1073606
2014-11-07 12:30:00,5366,-1863,-1370,5492,1475,771673,387685,0,956223,1008688,953784,1013026,916256,949681,1208668,1073530
2014-11-07 13:30:00,5525,-2059,-1575,4294,1056,771673,387685,451845,954918,1006320,955573,1013380,916115,949877,1207992,1073454
2014-11-07 14:30:00,5419,-2867,-217,3729,1723,771673,581528,2188660,955571,995665,963742,1013734,915975,950074,1207316,1073378
2014-11-07 15:30:00,4621,-2499,-505,4701,355,771673,581528,4151037,955571,992705,966046,1014088,915835,950270,1206639,1073302
2014-11-07 16:30:00,5012,-4077,741,2978,891,771673,581528,3556534,956223,982642,973997,1014442,915694,950467,1205963,1073226
2014-11-07 17:30:00,5110,-6412,248,2789,1284,771673,581528,3819673,956876,994481,964662,1014797,915554,950663,1205287,1073150
2014-11-07 18:30:00,4178,-5461,-33,1292,3407,771673,581528,1005939,959487,1041245,930111,1015151,915413,950860,1204610,1073075
2014-11-07 19:30:00,3745,-5824,1322,1425,4252,771673,387685,693711,955571,1040061,930943,1015505,915273,951056,1203934,1072999
2014-11-07 20:30:00,4234,-7095,307,886,2591,771673,387685,570087,955571,1009280,953339,1015859,915132,951253,1203258,1072923
2014-11-07 21:30:00,4428,-8297,2155,-697,4495,771673,387685,0,954265,912200,1035236,1016213,914992,951449,1202581,1072847
2014-11-07 22:30:00,4256,-7597,3665,-831,5346,881912,193842,0,955571,935286,1014016,1016567,914851,951646,1201905,1072771
2014-11-07 23:30:00,3476,-5991,3714,-912,3946,881912,193842,0,954265,873131,1074062,1016922,914711,951842,1201229,1072695
2014-11-08 00:30:00,499,-5474,3716,181,4301,992151,387685,0,954918,840573,1109572,1017276,914570,952039,1200552,1072619
2014-11-08 01:30:00,-1156,-4258,3158,253,4836,992151,581528,0,954265,809200,1146895,1017630,914430,952235,1199876,1072543
2014-11-08 02:30:00,-1522,-2339,1049,-1975,4142,992151,581528,0,959487,796769,1162617,1017984,914290,952432,1199200,1072468
2014-11-08 03:30:00,301,-436,151,-1030,1644,1102390,581528,0,960792,777234,1188494,1018338,914149,952628,1198523,1072392
2014-11-08 04:30:00,-611,-1183,439,-1793,2177,1102390,387685,0,965361,772499,1194994,1018692,914009,952825,1197847,1072316
2014-11-08 05:30:00,-287,-1105,-1140,-2150,2714,1212629,193842,0,963403,779602,1185278,1019046,913868,953021,1197171,1072240
2014-11-08 06:30:00,-438,129,-1875,-705,2006,1322868,193842,0,962098,796177,1163380,1019401,913728,953218,1196494,1072164
2014-11-08 07:30:00,-1395,2148,-4051,-2474,2512,1322868,193842,0,962751,822815,1130298,1019755,913587,953414,1195818,1072088
2014-11-08 08:30:00,-2241,717,-2790,-4122,4061,1322868,193842,0,971889,845901,1103548,1020109,913447,953610,1195141,1072012
2014-11-08 09:30:00,-731,2317,-1609,-4915,4228,1322868,193842,0,971889,872539,1074681,1020463,913306,953807,1194465,1071937
2014-11-08 10:30:00,1969,1216,-1887,-3323,3854,1322868,193842,0,975152,887929,1058898,1020817,913166,954003,1193789,1071861
2014-11-08 11:30:00,3059,1560,-612,-3337,2783,1322868,193842,0,979721,894441,1052407,1021171,913025,954200,1193112,1071785
2014-11-08 12:30:00,2327,1662,-553,-4153,1955,1322868,193842,0,981027,884970,1061885,1021526,912885,954396,1192436,1071709
2014-11-08 13:30:00,187,1444,663,-1914,1250,1322868,387685,1853948,982332,874907,1072211,1021880,912744,954593,1191760,1071633
2014-11-08 14:30:00,-729,1505,-708,-2872,551,1322868,387685,5109510,987554,861884,1085983,1022234,912604,954789,1191083,1071557
2014-11-08 15:30:00,-1406,1189,-1720,-1948,3471,1322868,387685,6991016,990817,858924,1089180,1022588,912464,954986,1190407,1071481
2014-11-08 16:30:00,-1223,2214,-4305,-751,4080,1322868,387685,8022427,994081,861884,1085983,1022942,912323,955182,1189731,1071405
2014-11-08 17:30:00,-1340,4175,-3671,-318,3795,1433107,387685,6462112,993428,871947,1075300,1023296,912183,955379,1189054,1071330
2014-11-08 18:30:00,-404,3579,-4764,-1012,3154,1543347,387685,3592823,995386,925223,1023118,1023651,912042,955575,1188378,1071254
2014-11-08 19:30:00,-806,3242,-4492,237,2642,1653586,387685,488752,994081,929958,1018807,1024005,911902,955772,1187702,1071178
2014-11-08 20:30:00,-393,4297,-2141,1559,4589,1653586,387685,998830,995386,909240,1038045,1024359,911761,955968,1187025,1071102
2014-11-08 21:30:00,162,3701,-2676,3682,5390,1543347,193842,0,996039,899177,1047753,1024713,911621,956165,1186349,1071026
2014-11-08 22:30:00,267,3367,-2750,3410,4194,1543347,193842,0,993428,870171,1077165,1025067,911480,956361,1185673,1070950
2014-11-08 23:30:00,1568,2138,-3574,3755,5150,1433107,193842,0,994081,837022,1113637,1025421,911340,956558,1184996,1070874
2014-11-09 00:30:00,3909,1659,-2684,4068,3755,1322868,193842,0,994081,792625,1167984,1025775,911199,956754,1184320,1070798
2014-11-09 01:30:00,5887,118,-3739,4975,1881,1212629,193842,0,994081,763619,1207432,1026130,911059,956951,1183644,1070723
2014-11-09 02:30:00,5720,-1312,-1703,8167,2849,1212629,193842,0,993428,734614,1250491,1026484,910919,957147,1182967,1070647
2014-11-09 03:30:00,2819,-3002,319,9020,2865,1212629,193842,0,992123,725734,1264469,1026838,910778,957343,1182291,1070571
2014-11-09 04:30:00,2692,-1034,1050,10235,3081,1212629,193842,0,993428,719223,1274974,1027192,910638,957540,1181615,1070495
2014-11-09 05:30:00,2539,87,1695,9305,3257,1102390,193842,0,993428,718631,1275940,1027546,910497,957736,1180938,1070419
2014-11-09 06:30:00,3094,-125,1413,7792,3414,1102390,193842,0,993428,734022,1251410,1027900,910357,957933,1180262,1070343
2014-11-09 07:30:00,3497,-1184,1846,8256,3864,1102390,193842,0,993428,753556,1221938,1028255,910216,958129,1179586,1070267
2014-11-09 08:30:00,4226,-576,38,9970,1479,1102390,193842,0,993428,763619,1207432,1028609,910076,958326,1178909,1070191
2014-11-09 09:30:00,3471,-827,-67,11667,1218,1102390,193842,0,994081,792625,1167984,1028963,909935,958522,1178233,1070116
2014-11-09 10:30:00,2611,-310,933,9865,1366,1102390,387685,0,992775,811568,1143962,1029317,909795,958719,1177556,1070040
2014-11-09 11:30:00,1652,-1291,1208,10524,1634,1102390,581528,0,995386,829326,1122581,1029671,909654,958915,1176880,1069964
2014-11-09 12:30:00,1264,-1901,107,10346,78,1102390,387685,0,994081,839981,1110247,1030025,909514,959112,1176204,1069888
2014-11-09 13:30:00,1267,-440,-885,7966,2058,1212629,193842,1512771,999955,845309,1104213,1030380,909373,959308,1175527,1069812
2014-11-09 14:30:00,4221,-125,-367,9189,3161,1212629,193842,5058232,1001261,838205,1112277,1030734,909233,959505,1174851,1069736
2014-11-09 15:30:00,4409,1113,-983,6662,2835,1212629,387685,4080597,1001913,828142,1123973,1031088,909093,959701,1174175,1069660
2014-11-09 16:30:00,3477,960,-539,6019,1497,1322868,387685,3775375,1000608,825182,1127475,1031442,908952,959898,1173498,1069584
2014-11-09 17:30:00,3199,456,-80,6708,2151,1322868,387685,3650257,999955,845309,1104213,1031796,908812,960094,1172822,1069509
2014-11-09 18:30:00,2961,-517,1070,8346,2219,1322868,387685,4773175,999955,911016,1036357,1032150,908671,960291,1172146,1069433
2014-11-09 19:30:00,2546,-648,140,7978,2111,1322868,387685,5298243,998650,922855,1025293,1032505,908531,960487,1171469,1069357
2014-11-09 20:30:00,2393,-1334,-1922,5982,3510,1322868,193842,3016117,999955,914567,1033004,1032859,908390,960684,1170793,1069281
2014-11-09 21:30:00,1871,828,-858,4045,2026,1433107,193842,0,999955,894441,1052407,1033213,908250,960880,1170117,1069205
2014-11-09 22:30:00,1812,809,-1593,3896,1276,1433107,193842,0,999955,872539,1074681,1033567,908109,961076,1169440,1069129
2014-11-09 23:30:00,1081,1219,391,2965,1825,1543347,193842,0,999302,829918,1121886,1033921,907969,961273,1168764,1069053
2014-11-10 00:30:00,92,709,-406,2909,2859,1653586,193842,0,996039,776050,1190110,1034275,907828,961469,1168088,1068977
2014-11-10 01:30:00,-2180,-631,682,1805,3707,1653586,193842,0,999955,723958,1267312,1034926,908444,961393,1168019,1069177
2014-11-10 02:30:00,-1226,-528,-1144,-196,4484,1763825,193842,0,994733,732246,1254180,1035576,909059,961316,1167951,1069377
2014-11-10 03:30:00,833,-873,-1104,574,3830,1763825,193842,0,993428,747637,1230681,1036227,909675,961240,1167882,1069577
2014-11-10 04:30:00,1730,-2629,-1199,-960,2466,1763825,193842,0,991470,774274,1192546,1036877,910290,961163,1167814,1069777
2014-11-10 05:30:00,1334,-4343,-2628,774,1340,1763825,193842,0,992123,745861,1233335,1037528,910906,961087,1167746,1069976
2014-11-10 06:30:00,1119,-1806,-1019,705,921,1763825,193842,0,992123,801504,1156562,1038178,911521,961011,1167677,1070176
2014-11-10 07:30:00,489,-2076,-515,1030,-1066,1763825,193842,0,992123,881418,1065499,1038829,912137,960934,1167609,1070376
2014-11-10 08:30:00,-1403,-3002,1582,-502,1624,1763825,193842,0,993428,911608,1035796,1039479,912752,960858,1167540,1070576
2014-11-10 09:30:00,-1400,-2674,2626,-701,1488,1763825,193842,0,996692,929958,1018807,1040130,913368,960781,1167472,1070776
2014-11-10 10:30:00,-1442,-2853,2988,-834,2377,1763825,193842,0,992775,945941,1004617,1040780,913983,960705,1167403,1070975
2014-11-10 11:30:00,-1204,-2659,1283,-2216,2564,1763825,193842,0,993428,938837,1010856,1041431,914599,960628,1167335,1071175
2014-11-10 12:30:00,-939,-3064,3385,-191,3189,1763825,193842,0,994081,943573,1006685,1042081,915214,960552,1167267,1071375
2014-11-10 13:30:00,-1098,-3898,4214,529,2028,1653586,193842,2633114,990817,953044,998482,1042732,915830,960475,1167198,1071575
2014-11-10 14:30:00,-2790,-3058,5237,545,997,1653586,193842,2832638,992775,941797,1008243,1043382,916445,960399,1167130,1071775
2014-11-10 15:30:00,-1802,-4006,6453,297,-349,1763825,193842,5323457,994081,867211,1080293,1044033,917060,960322,1167061,1071974
