date,COAL,URANIUM,BIOMASS,GAS,OIL,GEOTHERMAL,WIND,SOLAR,HYDRO,ENERGY_DEMAND,MAX_ENERGY_PRICE,COAL_PRICE,URANIUM_PRICE,BIOMASS_PRICE,GAS_PRICE,OIL_PRICE
2011-11-06 17:30:00,6877,-392,-792,-5932,2512,548944,204888,9317782,922119,870747,1099927,1016735,1055087,492959,1192500,932301
2011-11-06 18:30:00,7702,543,258,-5220,2589,548944,204888,8273968,919706,928436,1042331,1016817,1055568,492634,1191980,932456
2011-11-06 19:30:00,6134,-1217,-43,-4645,3894,548944,204888,6273774,915485,955478,1018032,1016898,1056048,492309,1191460,932610
2011-11-06 20:30:00,6540,-505,-107,-4484,2560,548944,409776,3673027,916088,941657,1030254,1016980,1056529,491983,1190939,932765
2011-11-06 21:30:00,6733,1390,520,-3688,3474,548944,819553,0,916088,926032,1044569,1017062,1057010,491658,1190419,932919
2011-11-06 22:30:00,5464,1035,1564,-3840,2502,548944,1229329,0,916691,899592,1070081,1017144,1057490,491333,1189899,933074
2011-11-06 23:30:00,4324,2322,356,-2644,2939,548944,1024441,0,916088,867742,1103166,1017225,1057971,491008,1189379,933228
2011-11-07 00:30:00,3081,1785,-372,-2785,3149,548944,204888,0,917294,715707,1308538,1017307,1058451,490683,1188858,933383
2011-11-07 01:30:00,4347,1251,-54,-3540,4147,548944,204888,0,916691,799236,1184618,1017245,1061466,487394,1189868,933746
2011-11-07 02:30:00,4696,-31,-739,-1760,6235,548944,204888,0,909454,769791,1224772,1017183,1064481,484106,1190878,934109
2011-11-07 03:30:00,2829,-557,1722,-2320,5827,548944,204888,0,907042,763180,1234277,1017122,1067496,480818,1191887,934471
2011-11-07 04:30:00,2372,-1350,2883,-2849,4766,548944,204888,0,903423,767988,1227345,1017060,1070511,477529,1192897,934834
2011-11-07 05:30:00,333,-1888,2279,-1291,4246,548944,204888,0,900408,793227,1192535,1016998,1073525,474241,1193907,935197
2011-11-07 06:30:00,-602,948,4282,-4283,5131,548944,204888,0,897392,844306,1129334,1016936,1076540,470952,1194916,935560
2011-11-07 07:30:00,-1319,2988,3642,-5362,4755,548944,204888,0,908851,926032,1044569,1016874,1079555,467664,1195926,935923
2011-11-07 08:30:00,-1347,2967,3397,-4169,6738,548944,204888,0,914882,962088,1012326,1016812,1082570,464375,1196936,936285
2011-11-07 09:30:00,-2386,4174,4666,-4979,6569,640435,204888,0,914279,992736,986990,1016751,1085585,461087,1197945,936648
2011-11-07 10:30:00,-993,3699,4509,-5043,6199,731925,204888,0,914882,1001750,979870,1016689,1088600,457798,1198955,937011
2011-11-07 11:30:00,92,4573,4924,-4739,5067,914907,204888,0,911866,1008961,974277,1016627,1091614,454510,1199965,937374
2011-11-07 12:30:00,820,3532,3639,-3997,6710,1097888,204888,0,914882,1018576,966958,1016565,1094629,451221,1200974,937736
2011-11-07 13:30:00,1807,5238,3786,-2333,7401,1189379,204888,3108871,914279,1011965,971973,1016503,1097644,447933,1201984,938099
2011-11-07 14:30:00,2432,4830,2475,-770,6062,1280870,204888,5582233,913676,999346,981755,1016441,1100659,444644,1202994,938462
2011-11-07 15:30:00,2327,4960,2394,449,5652,1372360,204888,7659422,914279,1001149,980340,1016380,1103674,441356,1204003,938825
2011-11-07 16:30:00,-140,4226,2829,-332,7017,1463851,204888,8773685,915485,993337,986511,1016318,1106688,438068,1205013,939188
2011-11-07 17:30:00,615,2764,894,554,7012,1555342,204888,8814313,914279,998745,982227,1016256,1109703,434779,1206023,939550
2011-11-07 18:30:00,-1082,-160,279,618,6638,1646833,204888,7778963,914882,1040810,950612,1016194,1112718,431491,1207032,939913
2011-11-07 19:30:00,800,256,-1120,1289,6541,1738323,204888,5829242,914279,1058838,937923,1016132,1115733,428202,1208042,940276
2011-11-07 20:30:00,2305,945,304,978,9255,1738323,204888,3360196,913072,1021580,964702,1016070,1118748,424914,1209051,940639
2011-11-07 21:30:00,860,1603,-269,3075,9496,1738323,614664,0,917897,1001149,980340,1016008,1121763,421625,1210061,941001
2011-11-07 22:30:00,277,1177,-42,3361,10596,1738323,614664,0,911263,965694,1009251,1015947,1124777,418337,1211071,941364
2011-11-07 23:30:00,145,1525,-1115,3354,8985,1738323,614664,0,908248,900793,1068884,1015885,1127792,415048,1212080,941727
2011-11-08 00:30:00,-39,412,-794,1325,9521,1738323,204888,0,908248,847912,1125200,1015823,1130807,411760,1213090,942090
2011-11-08 01:30:00,-2741,1650,-1556,639,9396,1738323,204888,0,908851,805246,1176837,1015602,1126547,409857,1211315,941886
2011-11-08 02:30:00,-3306,1419,-1487,351,6794,1646833,204888,0,913676,781208,1208789,1015382,1122286,407954,1209539,941682
2011-11-08 03:30:00,-3218,1002,-3615,2155,5696,1646833,204888,0,908248,769791,1224772,1015161,1118026,406051,1207763,941479
2011-11-08 04:30:00,-4428,655,-4477,33,5269,1646833,204888,0,901614,777002,1214615,1014941,1113766,404148,1205988,941275
2011-11-08 05:30:00,-309,365,-3853,-105,5740,1555342,409776,0,899201,792025,1194135,1014720,1109505,402245,1204212,941071
2011-11-08 06:30:00,101,-2352,-8753,3038,1342,1555342,409776,0,901614,850916,1121787,1014500,1105245,400342,1202437,940868
2011-11-08 07:30:00,545,-2481,-7252,4554,357,1555342,409776,0,903423,957281,1016467,1014279,1100985,398439,1200661,940664
2011-11-08 08:30:00,2625,-1736,-6971,4637,-314,1555342,614664,0,904026,980116,997207,1014058,1096724,396536,1198885,940460
2011-11-08 09:30:00,2919,-3701,-7083,5577,-293,1463851,614664,0,907645,1004153,977996,1013838,1092464,394633,1197110,940257
2011-11-08 10:30:00,1289,-2807,-4903,5007,-1872,1372360,614664,0,905232,1016773,968318,1013617,1088204,392730,1195334,940053
2011-11-08 11:30:00,1248,-3748,-5702,4984,-926,1280870,409776,0,905835,1034200,955389,1013397,1083943,390827,1193559,939849
2011-11-08 12:30:00,289,-3198,-6363,5124,94,1097888,204888,0,905835,1045618,947180,1013176,1079683,388924,1191783,939646
2011-11-08 13:30:00,-1261,-2835,-5662,3599,-645,1006397,204888,3130285,905232,1051026,943362,1012956,1075423,387021,1190008,939442
2011-11-08 14:30:00,-255,-3953,-4062,3282,428,914907,204888,5688654,905232,1049824,944207,1012735,1071163,385118,1188232,939238
2011-11-08 15:30:00,597,-5126,-3877,1031,-272,914907,204888,7738928,905232,1041411,950181,1012514,1066902,383215,1186456,939035
2011-11-08 16:30:00,1233,-5099,-3784,1535,-2637,914907,204888,8886003,905232,1032998,956265,1012294,1062642,381312,1184681,938831
2011-11-08 17:30:00,441,-3706,-2503,1205,-2116,914907,204888,8958850,906438,1031195,957583,1012073,1058382,379409,1182905,938627
2011-11-08 18:30:00,-16,-1130,-2778,2104,-3087,914907,204888,7936902,908851,1066650,932573,1011853,1054121,377506,1181130,938424
2011-11-08 19:30:00,-837,-633,-1564,1709,-4873,1006397,204888,5951745,908248,1060641,936681,1011632,1049861,375603,1179354,938220
2011-11-08 20:30:00,-2141,-1905,-2634,2684,-5059,1006397,409776,3436683,904026,1045017,947607,1011412,1045601,373700,1177579,938016
2011-11-08 21:30:00,-1801,-3764,-1627,620,-5470,1006397,1024441,0,904629,1013768,970598,1011191,1041340,371797,1175803,937813
2011-11-08 22:30:00,-1516,-3149,-3250,-270,-5955,914907,1639106,0,904026,965694,1009251,1010970,1037080,369894,1174027,937609
2011-11-08 23:30:00,105,-3005,-2183,-2143,-3597,914907,1434218,0,904026,901394,1068287,1010750,1032820,367991,1172252,937405
2011-11-09 00:30:00,1891,-3532,-1825,-1260,-3630,914907,1229329,0,902217,850916,1121787,1010529,1028559,366088,1170476,937202
2011-11-09 01:30:00,3990,-5338,-1229,-977,-3039,823416,819553,0,899201,807048,1174528,1010445,1027257,361760,1170466,937749
2011-11-09 02:30:00,3473,-4963,-639,-1318,-2432,823416,409776,0,901011,773997,1218820,1010360,1025955,357433,1170456,938295
2011-11-09 03:30:00,4963,-3781,-234,-3969,-2086,823416,204888,0,902217,784814,1203853,1010276,1024653,353105,1170445,938842
2011-11-09 04:30:00,4991,-2534,807,-2131,-1555,823416,204888,0,903423,771593,1222212,1010191,1023351,348777,1170435,939389
2011-11-09 05:30:00,3765,-2095,-154,-4063,-182,823416,204888,0,902820,793828,1191737,1010107,1022049,344450,1170425,939936
2011-11-09 06:30:00,2281,-812,2475,-5063,2395,823416,204888,0,899201,855724,1116381,1010022,1020747,340122,1170414,940482
2011-11-09 07:30:00,1907,-2230,-21,-6678,4155,823416,204888,0,897995,952473,1020655,1009938,1019445,335795,1170404,941029
2011-11-09 08:30:00,965,-994,-1291,-6517,3089,823416,204888,0,897392,982520,995238,1009853,1018143,331467,1170394,941576
2011-11-09 09:30:00,1301,409,-1032,-5249,3798,823416,204888,0,896789,987327,991333,1009769,1016841,327140,1170384,942123
2011-11-09 10:30:00,2152,828,-3553,-4474,5930,823416,204888,0,897392,977712,999186,1009684,1015538,322812,1170373,942669
2011-11-09 11:30:00,1332,1508,-3414,-3972,6447,823416,204888,0,895583,1001149,980340,1009600,1014236,318484,1170363,943216
2011-11-09 12:30:00,1138,-374,-2435,-3597,5379,823416,204888,0,901614,1002951,978932,1009515,1012934,314157,1170353,943763
2011-11-09 13:30:00,2411,-963,-3994,-2909,4408,823416,204888,3082999,902217,1016773,968318,1009431,1011632,309829,1170342,944310
2011-11-09 14:30:00,406,-2058,-6519,-740,5075,914907,204888,5603252,903423,1011365,972432,1009346,1010330,305502,1170332,944856
2011-11-09 15:30:00,540,-2494,-8023,1504,6583,1006397,204888,7617948,901011,1003552,978463,1009261,1009028,301174,1170322,945403
2011-11-09 16:30:00,1640,-2072,-7579,2180,6742,1189379,409776,7519878,902820,998144,982701,1009177,1007726,296847,1170312,945950
2011-11-09 17:30:00,1690,-2456,-7294,2647,4884,1372360,409776,7323146,901614,1004153,977996,1009092,1006424,292519,1170301,946496
2011-11-09 18:30:00,1820,-3195,-7517,3415,5875,1646833,409776,6608442,893774,1045017,947607,1009008,1005122,288192,1170291,947043
2011-11-09 19:30:00,3212,-2324,-9692,3914,5979,2012795,204888,3683071,887140,1059439,937508,1008923,1003820,283864,1170281,947590
2011-11-09 20:30:00,2594,-1188,-10271,2776,6797,2378758,204888,1521355,883521,1016773,968318,1008839,1002518,279536,1170270,948137
2011-11-09 21:30:00,981,-542,-9367,3801,5804,2653230,204888,0,887743,1009562,973815,1008754,1001216,275209,1170260,948683
2011-11-09 22:30:00,497,1131,-7066,4367,4222,2744721,204888,0,884124,965093,1009762,1008670,999913,270881,1170250,949230
2011-11-09 23:30:00,1562,730,-8628,3718,2393,2744721,204888,0,882918,905601,1064134,1008585,998611,266554,1170240,949777
2011-11-10 00:30:00,794,2205,-7255,3210,3141,2561740,204888,0,888346,843104,1130721,1008501,997309,262226,1170229,950324
2011-11-10 01:30:00,723,3331,-5183,4859,2163,2287268,204888,0,895583,788420,1198968,1008552,1000257,270945,1169003,950670
2011-11-10 02:30:00,1607,3601,-5309,6712,2841,2012795,204888,0,900408,772194,1221362,1008604,1003204,279664,1167777,951015
2011-11-10 03:30:00,298,4240,-4326,8884,2800,1555342,204888,0,902217,762580,1235151,1008655,1006151,288383,1166550,951361
2011-11-10 04:30:00,286,3519,-3609,8375,3072,1189379,409776,0,902217,771593,1222212,1008707,1009099,297101,1165324,951707
2011-11-10 05:30:00,663,4091,-3121,10533,2561,914907,204888,0,901614,792025,1194135,1008758,1012046,305820,1164097,952053
2011-11-10 06:30:00,465,4782,-4798,8480,2359,823416,204888,0,898598,845508,1127952,1008810,1014993,314539,1162871,952399
2011-11-10 07:30:00,968,5012,-3707,9428,1973,731925,204888,0,896789,924230,1046256,1008862,1017941,323258,1161645,952745
2011-11-10 08:30:00,1922,4691,-3389,9325,1050,731925,204888,0,894980,987327,991333,1008913,1020888,331977,1160418,953090
2011-11-10 09:30:00,1390,4487,-5172,8026,-552,731925,204888,0,896789,999346,981755,1008965,1023836,340696,1159192,953436
2011-11-10 10:30:00,1991,3867,-3739,8274,-1119,731925,204888,0,896186,1019177,966505,1009016,1026783,349414,1157966,953782
2011-11-10 11:30:00,2306,2266,-2733,7284,-2624,731925,204888,0,894980,1023383,963356,1009068,1029730,358133,1156739,954128
2011-11-10 12:30:00,1543,2947,-3657,5936,-4014,731925,204888,0,896186,1031796,957143,1009119,1032678,366852,1155513,954474
2011-11-10 13:30:00,1441,1723,-2038,5213,-4398,731925,204888,95728,894377,1020378,965603,1009171,1035625,375571,1154286,954820
2011-11-10 14:30:00,1943,2427,1282,5052,-5526,731925,204888,735751,891964,1010163,973353,1009222,1038572,384290,1153060,955165
2011-11-10 15:30:00,2041,3656,3329,4565,-6929,731925,409776,2940380,890155,1009562,973815,1009274,1041520,393009,1151834,955511
2011-11-10 16:30:00,989,5199,3114,4469,-6546,731925,409776,3078851,889552,1008360,974740,1009325,1044467,401727,1150607,955857
2011-11-10 17:30:00,1285,7516,4306,3759,-5970,731925,409776,5661400,889552,1021580,964702,1009377,1047414,410446,1149381,956203
2011-11-10 18:30:00,2479,5894,4631,4979,-9199,640435,409776,4573714,893774,1077467,925309,1009428,1050362,419165,1148155,956549
2011-11-10 19:30:00,1222,3129,4103,4140,-7706,640435,409776,2520027,886537,1085279,920164,1009480,1053309,427884,1146928,956894
2011-11-10 20:30:00,1698,993,6500,4778,-8508,640435,204888,1905227,883521,1063044,935032,1009531,1056257,436603,1145702,957240
2011-11-10 21:30:00,2674,1907,5057,3563,-7202,640435,204888,0,879903,1046819,946328,1009583,1059204,445322,1144475,957586
2011-11-10 22:30:00,4241,33,2905,2636,-5468,731925,204888,0,882315,995740,984601,1009635,1062151,454040,1143249,957932
2011-11-10 23:30:00,2917,-125,6049,4695,-5703,731925,204888,0,882315,942859,1029175,1009686,1065099,462759,1142023,958278
2011-11-11 00:30:00,2395,522,6359,5903,-7138,640435,204888,0,882918,888775,1081015,1009738,1068046,471478,1140796,958624
2011-11-11 01:30:00,2734,-2474,3644,4794,-6350,548944,204888,0,881712,837696,1137017,1009766,1068199,470576,1140021,958608
2011-11-11 02:30:00,2191,-3442,4042,4724,-8203,548944,204888,0,884124,823273,1154271,1009795,1068352,469673,1139246,958592
2011-11-11 03:30:00,2143,-4198,1882,3592,-9116,548944,204888,0,882918,819668,1158694,1009824,1068505,468771,1138471,958577
2011-11-11 04:30:00,3352,-4067,-257,5192,-8197,548944,204888,0,884124,805246,1176837,1009853,1068658,467868,1137695,958561
2011-11-11 05:30:00,3123,-5486,1804,5175,-8337,548944,204888,0,883521,817865,1160921,1009882,1068811,466966,1136920,958545
2011-11-11 06:30:00,4355,-4916,4414,5955,-8546,640435,204888,0,887743,870146,1100572,1009911,1068964,466064,1136145,958530
2011-11-11 07:30:00,5070,-3858,4386,6051,-8542,640435,204888,0,888949,958483,1015427,1009940,1069117,465161,1135370,958514
2011-11-11 08:30:00,4140,-6141,4021,5685,-5733,640435,204888,0,888346,1000548,980811,1009968,1069270,464259,1134594,958498
2011-11-11 09:30:00,3908,-5859,5061,5881,-6595,640435,204888,0,888346,1025186,962015,1009997,1069423,463356,1133819,958483
2011-11-11 10:30:00,2990,-6367,5537,6123,-8204,731925,204888,0,890155,1045618,947180,1010026,1069575,462454,1133044,958467
2011-11-11 11:30:00,3951,-4922,3944,6124,-8053,731925,409776,0,894377,1055833,940004,1010055,1069728,461552,1132269,958451
2011-11-11 12:30:00,3854,-4908,3106,6655,-9625,731925,409776,0,894980,1045618,947180,1010084,1069881,460649,1131493,958436
2011-11-11 13:30:00,3010,-3838,2524,6214,-7045,640435,409776,1037578,894980,1051026,943362,1010113,1070034,459747,1130718,958420
2011-11-11 14:30:00,4344,-3625,1238,4899,-6502,640435,409776,2085145,895583,1052829,942099,1010142,1070187,458844,1129943,958404
2011-11-11 15:30:00,3979,-4249,1834,4205,-6539,640435,614664,4579696,896789,1029392,958907,1010170,1070340,457942,1129168,958389
2011-11-11 16:30:00,4253,-7457,802,3904,-6686,640435,614664,5097469,896789,1032397,956704,1010199,1070493,457040,1128392,958373
2011-11-11 17:30:00,3493,-8627,689,2995,-6783,640435,614664,847927,896186,1043214,948892,1010228,1070646,456137,1127617,958357
2011-11-11 18:30:00,4719,-6184,1682,2992,-2933,640435,614664,1481066,892567,1082875,921738,1010257,1070799,455235,1126842,958342
2011-11-11 19:30:00,4744,-4160,5330,2719,-3452,640435,409776,665838,890155,1075063,926909,1010286,1070952,454332,1126067,958326
2011-11-11 20:30:00,5544,-1670,3440,2784,-4913,640435,409776,758011,888346,1049223,944630,1010315,1071105,453430,1125291,958311
2011-11-11 21:30:00,6584,-827,4151,2731,-5172,731925,204888,0,888346,1026388,961124,1010344,1071258,452528,1124516,958295
2011-11-11 22:30:00,6964,-249,5531,1514,-5527,731925,204888,0,888346,996341,984125,1010372,1071411,451625,1123741,958279
2011-11-11 23:30:00,7615,-718,3999,159,-4232,731925,204888,0,888346,945863,1026492,1010401,1071564,450723,1122966,958264
2011-11-12 00:30:00,6118,-2041,3265,-468,-3091,823416,204888,0,884727,898390,1071281,1010430,1071717,449820,1122190,958248
2011-11-12 01:30:00,4880,758,2998,687,-4332,823416,204888,0,891361,858127,1113704,1010459,1071870,448918,1121415,958232
2011-11-12 02:30:00,6150,2078,2192,-1180,-2127,823416,204888,0,888346,838898,1135610,1010488,1072023,448016,1120640,958217
2011-11-12 03:30:00,7082,2205,2944,-362,-2409,731925,204888,0,886537,823874,1153539,1010517,1072175,447113,1119865,958201
2011-11-12 04:30:00,6239,2647,3972,-1724,-2962,731925,204888,0,882918,822072,1155741,1010546,1072328,446211,1119089,958185
2011-11-12 05:30:00,7918,3971,1938,-3195,-4225,731925,204888,0,882315,821471,1156477,1010574,1072481,445308,1118314,958170
2011-11-12 06:30:00,6575,1931,114,-3740,-3590,823416,204888,0,879903,847912,1125200,1010603,1072634,444406,1117539,958154
2011-11-12 07:30:00,3459,64,755,-3119,-4493,914907,204888,0,879300,877357,1092890,1010632,1072787,443504,1116764,958138
2011-11-12 08:30:00,4071,1226,1160,-3208,-6763,914907,204888,0,883521,891179,1078559,1010661,1072940,442601,1115988,958123
2011-11-12 09:30:00,5450,56,1866,-2395,-5324,914907,204888,0,878093,914014,1055958,1010690,1073093,441699,1115213,958107
2011-11-12 10:30:00,4630,149,1139,-3414,-4259,914907,204888,0,876887,932042,1038999,1010719,1073246,440796,1114438,958091
2011-11-12 11:30:00,4021,505,2913,-4041,-4938,823416,204888,0,878093,929638,1041217,1010748,1073399,439894,1113663,958076
2011-11-12 12:30:00,4934,1559,4475,-5821,-3492,823416,204888,0,879300,925432,1045130,1010776,1073552,438992,1112887,958060
2011-11-12 13:30:00,4978,799,5588,-3138,-3672,823416,409776,2848404,878697,915817,1054228,1010805,1073705,438089,1112112,958044
2011-11-12 14:30:00,4535,2114,5529,-3194,-4726,823416,409776,5333729,876887,906803,1062955,1010834,1073858,437187,1111337,958029
2011-11-12 15:30:00,4793,1632,4755,-3959,-5852,823416,409776,7363830,880506,900192,1069482,1010863,1074011,436284,1110562,958013
2011-11-12 16:30:00,6175,2732,6906,-5080,-4554,823416,409776,8503569,880506,889376,1080400,1010892,1074164,435382,1109786,957997
2011-11-12 17:30:00,6302,1736,5001,-5611,-3894,823416,409776,8560927,879903,901995,1067691,1010921,1074317,434480,1109011,957982
2011-11-12 18:30:00,6970,785,3349,-7064,-5010,823416,409776,7609315,879903,962689,1011812,1010950,1074470,433577,1108236,957966
2011-11-12 19:30:00,5635,381,1509,-7149,-5577,823416,409776,5685861,879903,979515,997700,1010978,1074623,432675,1107461,957950
2011-11-12 20:30:00,4978,-145,1040,-7512,-4292,823416,204888,3205699,879300,966295,1008741,1011007,1074775,431772,1106685,957935
2011-11-12 21:30:00,5350,-74,-160,-7253,-4094,823416,204888,0,879300,958483,1015427,1011036,1074928,430870,1105910,957919
2011-11-12 22:30:00,5239,-1228,-289,-5925,-2823,823416,204888,0,879300,932042,1038999,1011065,1075081,429967,1105135,957903
2011-11-12 23:30:00,4741,-1234,-1136,-5066,-3051,731925,204888,0,878697,898390,1071281,1011094,1075234,429065,1104360,957888
2011-11-13 00:30:00,4658,-544,-2904,-5822,-3610,731925,204888,0,881109,856325,1115710,1011123,1075387,428163,1103584,957872
2011-11-13 01:30:00,6134,-1048,-1317,-6999,-2760,731925,204888,0,879300,818466,1160178,1011152,1075540,427260,1102809,957856
2011-11-13 02:30:00,6135,-1169,-2294,-7149,-2555,731925,204888,0,875681,804044,1178382,1011180,1075693,426358,1102034,957841
2011-11-13 03:30:00,6339,-1217,-1738,-7892,-1182,640435,204888,0,875078,776401,1215453,1011209,1075846,425455,1101259,957825
2011-11-13 04:30:00,6328,-2513,-944,-7081,-1554,731925,204888,0,872063,770993,1223064,1011238,1075999,424553,1100483,957809
2011-11-13 05:30:00,4862,-1898,-757,-6305,-2120,731925,204888,0,869047,774598,1217976,1011267,1076152,423651,1099708,957794
2011-11-13 06:30:00,4016,-2093,-955,-4044,-2609,731925,204888,0,867841,781809,1207963,1011296,1076305,422748,1098933,957778
2011-11-13 07:30:00,5376,-2336,-2125,-4778,-2396,731925,204888,0,867841,778204,1212943,1011325,1076458,421846,1098158,957763
2011-11-13 08:30:00,5339,-632,-3031,-4499,-2442,731925,204888,0,868444,769791,1224772,1011354,1076611,420943,1097382,957747
2011-11-13 09:30:00,2747,-362,-4330,-5458,-2588,731925,204888,0,867841,795030,1190145,1011382,1076764,420041,1096607,957731
2011-11-13 10:30:00,3530,346,-4590,-4292,-1134,823416,204888,0,868444,816663,1162413,1011411,1076917,419139,1095832,957716
2011-11-13 11:30:00,2604,943,-5988,-4418,1036,1006397,204888,0,864826,831686,1144123,1011440,1077070,418236,1095057,957700
2011-11-13 12:30:00,670,1336,-6289,-3421,1882,1280870,204888,0,863016,846710,1126574,1011469,1077223,417334,1094281,957684
2011-11-13 13:30:00,826,252,-8021,-5273,1027,1463851,204888,2680590,860604,861733,1109721,1011498,1077375,416431,1093506,957669
2011-11-13 14:30:00,447,-1294,-7688,-6499,3491,1555342,409776,3363046,862413,857526,1114372,1011527,1077528,415529,1092731,957653
2011-11-13 15:30:00,-1026,-152,-8069,-6457,4893,1646833,409776,4824278,863016,848513,1124515,1011556,1077681,414627,1091956,957637
2011-11-13 16:30:00,-2821,941,-8959,-6387,3873,1738323,409776,4409568,861810,849714,1123149,1011584,1077834,413724,1091180,957622
2011-11-13 17:30:00,-1498,2281,-8319,-5923,3704,1829814,409776,1487414,861207,883366,1086596,1011613,1077987,412822,1090405,957606
2011-11-13 18:30:00,-1680,-161,-7662,-4454,5506,1921305,409776,2091549,860604,939854,1031878,1011642,1078140,411919,1089630,957590
2011-11-13 19:30:00,-69,-1940,-7850,-3685,5970,2012795,409776,4083815,859398,958483,1015427,1011671,1078293,411017,1088855,957575
2011-11-13 20:30:00,-1832,-1416,-6638,-2839,6116,2012795,409776,2898342,860604,942258,1029714,1011700,1078446,410115,1088079,957559
2011-11-13 21:30:00,-1834,-3422,-6531,-1334,6168,2012795,409776,0,861810,926032,1044569,1011729,1078599,409212,1087304,957543
2011-11-13 22:30:00,-4368,-2459,-7469,-2263,6156,1921305,204888,0,862413,903798,1065909,1011758,1078752,408310,1086529,957528
2011-11-13 23:30:00,-4717,-3285,-6939,-3227,6981,1921305,204888,0,864826,864738,1106430,1011786,1078905,407407,1085754,957512
2011-11-14 00:30:00,-2681,-4815,-5136,-1923,6338,2012795,204888,0,873872,803443,1179157,1011815,1079058,406505,1084978,957496
2011-11-14 01:30:00,-3234,-5415,-6577,-796,6232,2012795,204888,0,881712,758373,1241310,1011844,1079644,408989,1083968,957847
2011-11-14 02:30:00,-6783,-6465,-5346,-85,5685,2012795,204888,0,885934,741547,1266756,1011873,1080231,411474,1082957,958198
2011-11-14 03:30:00,-6793,-6253,-4953,364,5800,2012795,204888,0,887743,742148,1265824,1011902,1080818,413958,1081947,958548
2011-11-14 04:30:00,-7745,-4238,-4935,-5,7010,2012795,204888,0,888949,744552,1262114,1011931,1081404,416442,1080936,958899
2011-11-14 05:30:00,-7397,-5406,-4993,-639,7890,2104286,204888,0,889552,761979,1236026,1011960,1081991,418926,1079925,959250
2011-11-14 06:30:00,-6630,-4357,-5419,-1669,8569,2195777,204888,0,889552,811856,1168429,1011988,1082577,421411,1078915,959600
2011-11-14 07:30:00,-5050,-4354,-5437,-741,8724,2378758,204888,0,890155,900793,1068884,1012017,1083164,423895,1077904,959951
2011-11-14 08:30:00,-7218,-4600,-5392,-685,11079,2378758,204888,0,885330,961487,1012841,1012046,1083750,426379,1076893,960302
2011-11-14 09:30:00,-4476,-5740,-5611,193,12235,2378758,204888,0,890155,996341,984125,1012075,1084337,428864,1075883,960652
2011-11-14 10:30:00,-4498,-5429,-3561,361,12969,2378758,204888,0,893774,1011965,971973,1012104,1084923,431348,1074872,961003
2011-11-14 11:30:00,-4390,-4738,-3165,1169,10957,2378758,204888,0,895583,1003552,978463,1012133,1085510,433832,1073862,961354
2011-11-14 12:30:00,-2545,-4910,-2438,1360,10489,2470249,409776,0,896789,996341,984125,1012162,1086097,436316,1072851,961704
2011-11-14 13:30:00,-2411,-2412,-2011,2116,10728,2653230,409776,163017,897392,1008961,974277,1012190,1086683,438801,1071840,962055
2011-11-14 14:30:00,-2103,-2128,-1370,2505,8395,2744721,409776,525250,896789,1007158,975667,1012219,1087270,441285,1070830,962406
2011-11-14 15:30:00,-1655,-2827,-1050,3186,6385,2744721,409776,2400346,888346,1018576,966958,1012248,1087856,443769,1069819,962756
2011-11-14 16:30:00,-1909,-3326,-1250,2276,7555,2744721,409776,2607517,883521,999947,981283,1012277,1088443,446253,1068808,963107
